 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:0, 7+0:0:0:0:1, 8+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 10+0:0:0:0:0, 9+0:0:0:0:1, 7+0:0:0:0:0, 8+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:0, 9+0:0:0:0:0, 5+0:0:0:0:1, 5+1:0:0:0:1, 7+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 178+1:0:0:0:12
A minor (0), 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:0:0:0:3, 8+0:0:0:0:2, 9+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 11+0:0:0:0:4, 9+1:0:0:0:2, 8+0:0:0:0:1, 9+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:3, 7+0:0:0:0:2, 10+0:0:0:0:3, 5+0:0:0:0:3, 4+1:0:0:0:1, 8+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 206+2:0:0:0:87
F major (1b), 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 6+0:1:0:0:1, 7+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:0:0:0, 8+0:1:0:0:1, 6+0:1:0:0:1, 7+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:0:0:0, 5+0:0:0:0:0, 4+1:2:0:0:2, 6+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 144+1:6:0:0:6
G major (1#), 2+0:2:0:0:0, 6+0:3:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:0, 3+0:3:0:0:1, 3+0:3:0:0:1, 3+0:3:0:0:1, 3+0:3:0:0:1, 4+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:1, 1+0:1:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 3+0:3:0:0:1, 4+0:3:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:4:0:0:1, 6+0:3:0:0:2, 9+0:6:0:0:2, 3+0:3:0:0:1, 5+0:4:0:0:1, 5+0:4:0:0:1, 5+0:3:0:0:1, 11+0:6:0:0:2, 10+0:5:0:0:0, 8+0:4:0:0:0, 9+0:5:0:0:1, 3+0:2:0:0:0, 3+0:3:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 10+0:5:0:0:2, 6+0:2:0:0:1, 6+1:2:0:0:1, 8+0:4:0:0:2, 7+0:3:0:0:0, 3+0:3:0:0:1, 198+1:134:0:0:35
D minor (1b), 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:2, 6+0:2:0:0:1, 8+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 10+0:0:0:0:3, 9+0:0:0:0:2, 7+0:1:0:0:1, 8+0:2:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:1, 9+0:2:0:0:2, 6+0:0:0:0:1, 4+1:2:0:0:1, 7+0:1:0:0:1, 6+0:1:0:0:1, 2+0:0:0:0:1, 176+1:12:0:0:53
E minor (1#), 2+0:2:0:0:2, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 3+0:3:0:0:3, 3+0:3:0:0:3, 3+0:3:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 2+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:3:0:0:3, 4+0:2:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:4:0:0:4, 6+0:3:0:0:3, 9+0:6:0:0:6, 3+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:3, 11+0:6:0:0:6, 10+0:2:0:0:2, 9+0:3:0:0:3, 8+1:3:0:0:3, 4+0:2:0:0:2, 3+0:3:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:3:0:0:3, 3+0:3:0:0:3, 3+0:3:0:0:3, 5+0:4:0:0:4, 10+0:4:0:0:4, 5+0:2:0:0:2, 7+1:2:0:0:2, 8+0:4:0:0:4, 8+0:2:0:0:2, 3+0:3:0:0:3, 202+2:119:0:0:119
Bb major (2b), 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:0:2, 7+0:1:0:0:2, 5+0:1:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:0, 4+0:0:0:0:1, 4+1:2:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:0, 1+0:0:0:0:0, 111+1:6:0:0:20
D major (2#), 3+0:2:0:0:0, 7+0:3:0:0:2, 4+0:1:0:0:0, 7+0:4:0:0:1, 3+0:3:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 3+0:2:0:0:1, 4+0:3:0:0:1, 5+0:3:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:4:0:0:2, 6+0:3:0:0:1, 10+0:6:0:0:3, 3+0:3:0:0:1, 6+0:4:0:0:2, 6+0:4:0:0:2, 5+0:3:0:0:1, 12+0:6:0:0:3, 11+0:5:0:0:2, 9+0:4:0:0:1, 10+0:4:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:3:0:0:2, 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:3:0:0:2, 4+0:3:0:0:2, 6+0:4:0:0:1, 11+0:4:0:0:2, 7+0:2:0:0:2, 6+1:2:0:0:1, 9+0:4:0:0:1, 8+0:3:0:0:1, 3+0:3:0:0:1, 230+1:132:0:0:54
G minor (2b), 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:1, 4+0:1:0:0:2, 7+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 9+0:0:0:0:2, 8+0:1:0:0:0, 6+0:1:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 8+0:0:0:0:2, 5+0:1:0:0:0, 5+1:1:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:0, 1+0:0:0:0:1, 131+1:8:0:0:34
B minor (2#), 3+0:2:0:0:2, 7+0:3:0:0:4, 5+0:1:0:0:2, 7+0:4:0:0:5, 3+0:3:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 3+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:2, 3+0:2:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:4:0:0:4, 7+0:3:0:0:4, 10+0:6:0:0:7, 3+0:3:0:0:3, 6+0:3:0:0:4, 6+0:3:0:0:4, 5+0:3:0:0:4, 12+0:6:0:0:7, 11+0:3:0:0:4, 9+0:3:0:0:4, 8+1:3:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:3:0:0:3, 7+0:4:0:0:4, 11+0:5:0:0:6, 7+0:2:0:0:3, 6+1:2:0:0:3, 8+1:3:0:0:4, 8+0:3:0:0:5, 3+0:3:0:0:3, 230+3:123:0:0:147
