 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:2:0:0:2, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 5+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+5:2:0:0:2, 8+0+5:1:0:0:1, 7+0+6:1:1:0:1, 6+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 7+0+7:1:0:0:0, 4+0+2:2:0:0:2, 5+0+3:0:0:0:0, 6+0+6:0:0:0:0, 6+0+3:1:0:0:1, 1+0+0:0:0:0:0, 123+0+64:14:1:0:12
A minor (0), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:2:0:0:2, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:1:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 5+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+6:0:0:0:4, 6+0+6:3:0:0:2, 7+0+6:1:1:0:1, 6+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+3:0:0:0:1, 7+0+7:1:0:0:0, 4+0+2:2:0:0:2, 5+0+3:0:0:0:0, 6+0+6:0:0:0:0, 6+0+5:1:0:0:0, 1+0+0:0:0:0:0, 123+0+73:15:1:0:15
F major (1b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:2:0:0:2, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+3:0:0:0:0, 4+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+5:0:2:0:2, 5+0+5:3:1:0:3, 5+0+6:1:1:0:1, 5+0+4:1:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+1:0:1:0:0, 5+0+6:0:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+6:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 95+0+65:8:5:0:9
G major (1#), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 5+0+2:2:0:0:2, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 4+0+5:1:0:0:1, 6+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 6+0+5:0:0:0:2, 7+0+5:3:0:0:3, 8+0+6:1:1:0:1, 7+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 3+0+3:0:0:0:1, 7+0+7:0:0:0:0, 5+0+2:2:0:0:2, 4+0+3:0:0:0:0, 7+0+6:0:0:0:0, 7+0+5:1:0:0:0, 1+0+0:0:0:0:0, 128+0+71:13:1:0:14
D minor (1b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:2:0:0:2, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+3:0:0:0:0, 4+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 5+0+5:0:2:0:2, 5+0+5:3:1:0:3, 5+0+6:1:1:0:1, 5+0+4:1:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+3:0:1:0:2, 5+0+7:1:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+6:0:0:0:0, 5+0+3:1:0:0:1, 1+0+0:0:0:0:0, 95+0+70:10:5:0:12
E minor (1#), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+4:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 4+0+5:1:0:0:1, 6+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:0:0:4, 7+0+5:0:0:0:1, 9+0+4:0:0:0:1, 7+0+4:0:0:0:1, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:2:0:0:2, 8+0+7:0:0:0:1, 5+0+3:0:0:0:2, 4+0+4:2:0:0:0, 8+0+5:0:0:0:1, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0, 132+0+70:6:0:0:15
Bb major (2b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 6+0+5:0:2:0:2, 4+0+5:3:1:0:3, 4+0+6:1:1:0:1, 4+0+4:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+1:0:1:0:0, 4+0+6:0:0:0:0, 3+0+3:1:0:0:2, 3+0+3:0:0:0:0, 3+0+6:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 66+0+56:8:5:0:10
D major (2#), 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+4:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+1:1:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+3:0:0:0:0, 4+0+5:1:0:0:1, 7+0+4:0:0:0:0, 0+0+0:0:0:0:0, 6+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:0:0:2, 8+0+6:3:0:0:2, 9+0+6:1:1:0:2, 7+0+4:3:0:0:2, 0+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+3:2:0:0:2, 9+0+7:0:0:0:1, 7+0+3:0:0:0:2, 4+0+4:2:0:0:0, 7+0+5:0:0:0:1, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 147+0+70:14:1:0:16
G minor (2b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+3:0:0:0:0, 3+0+5:1:0:0:1, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 4+0+5:3:1:0:3, 4+0+6:1:1:0:1, 4+0+4:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+3:0:1:0:2, 4+0+7:1:0:0:0, 3+0+2:1:0:0:1, 3+0+3:0:0:0:0, 3+0+6:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 67+0+65:10:3:0:10
B minor (2#), 2+0+3:0:0:0:0, 2+0+2:1:0:0:1, 4+0+3:0:0:0:1, 7+0+4:0:0:0:2, 4+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+3:0:0:0:0, 4+0+5:1:0:0:1, 8+0+8:0:0:0:1, 0+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:0:0:2, 8+0+5:0:0:0:1, 8+0+3:0:0:0:1, 6+0+4:0:0:0:1, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+2:1:0:0:1, 10+0+7:2:0:0:4, 8+0+3:0:0:0:0, 4+0+4:2:0:0:2, 7+0+5:0:0:0:1, 6+0+1:0:0:0:0, 1+0+1:0:0:0:0, 151+0+90:7:0:0:19
