 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:0:2, 6+0:0:1:0:1, 5+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 108+0:0:2:0:11
A minor (0), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 6+0:0:1:0:2, 6+0:0:0:0:1, 6+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0,  , 4+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:3, 6+0:0:0:0:0, 2+0:0:0:0:0, 119+0:0:1:0:23
F major (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:1:0:2, 5+0:1:1:0:2, 6+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:0:1:0:1, 6+0:0:0:0:0, 5+0:0:0:0:0, 2+0:2:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 93+0:10:3:0:13
G major (1#), 1+0:1:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:0, 5+0:1:0:0:2, 2+0:2:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 1+0:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:3:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 3+0:2:1:0:1, 3+0:2:0:0:0, 5+0:3:0:0:1, 7+0:4:1:0:1, 6+0:5:2:0:3, 5+0:3:1:0:3, 0+0:0:0:0:0, 2+0:2:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0,  , 3+0:3:0:0:1, 8+0:3:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:1, 6+0:3:0:0:2, 5+0:3:1:0:1, 1+0:1:0:0:0, 112+0:70:6:0:19
D minor (1b), 1+0:0:0:0:0, 2+0:1:1:0:1, 0+0:0:0:0:0, 5+0:0:2:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:1:0:1, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:1, 4+0:2:0:0:0, 5+0:0:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:1:0:2, 6+0:1:1:0:3, 6+0:3:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:1, 2+0:2:0:0:0,  , 5+0:2:1:0:1, 7+0:2:0:0:0, 5+0:3:2:0:3, 2+0:2:0:0:0, 5+0:1:2:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 102+0:27:13:0:25
E minor (1#), 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:1:0:0:1, 4+0:1:0:0:1, 6+0:3:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:0, 6+0:1:0:0:1, 7+0:3:1:0:3, 5+0:4:2:0:5, 5+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:1:0:0:1, 8+0:1:0:1:2, 5+0:1:0:0:1, 3+0:1:0:0:1, 6+0:0:0:0:0, 4+0:2:1:0:3, 0+0:0:0:0:0, 101+0:21:6:1:26
Bb major (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:2, 4+0:1:1:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:1:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 2+0:2:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:1, 0+0:0:0:0:0, 68+0:10:3:0:18
D major (2#), 2+0:1:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:0, 6+0:1:0:0:1, 2+0:2:0:0:0, 0+0:0:0:0:0, 3+0:2:1:0:1, 0+0:0:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:3:0:0:1, 4+0:2:0:0:0, 5+0:3:1:0:2, 0+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:1:0:1, 3+0:2:0:0:0, 6+0:1:0:0:2, 8+0:4:1:0:2, 7+0:5:2:0:4, 5+0:1:1:0:2, 0+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 4+0:2:1:0:1, 1+0:0:0:0:0,  , 4+0:3:0:0:1, 8+0:2:1:0:1, 6+0:2:2:0:3, 2+0:1:0:0:0, 6+0:1:0:0:1, 4+0:3:1:0:2, 1+0:1:0:0:0, 123+0:61:12:0:26
G minor (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 2+0:1:0:0:1, 5+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 1+0:0:0:0:0, 7+0:0:0:0:1, 5+0:1:1:0:1, 5+0:0:1:0:2, 6+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0,  , 2+0:0:1:0:2, 6+0:1:0:0:0, 5+0:1:0:0:0, 1+0:1:0:0:1, 6+0:1:0:0:2, 4+0:1:0:0:0, 0+0:0:0:0:0, 75+0:17:4:0:16
B minor (2#), 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:1:0:0:1, 5+0:2:0:0:3, 5+0:1:1:0:3, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 9+0:2:0:0:3, 7+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0,  , 5+0:3:0:0:3, 8+0:1:1:0:3, 5+0:2:2:0:4, 3+0:1:0:0:1, 5+0:0:0:0:1, 4+0:2:1:0:2, 1+0:0:0:0:0, 108+0:18:10:0:36
