 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 6+0+4:1:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+4:1:0:0:1, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:1:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:1:0:0:1, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 149+0+58:6:0:0:5
A minor (0), 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:0, 2+0+2:0:0:0:1, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:2:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:1:0:0:1, 4+0+2:1:0:0:1, 4+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 148+0+72:7:0:0:9
F major (1b), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:1, 1+0+1:0:0:0:0, 5+0+5:0:0:0:0, 3+0+2:0:0:0:1, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+4:1:0:0:1, 2+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:1:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 127+0+62:4:0:0:6
G major (1#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 2+0+2:0:0:0:1, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 6+0+4:1:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:1:0:0:1, 5+0+2:1:0:0:1, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 173+0+72:6:0:0:8
D minor (1b), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:1, 1+0+1:0:0:0:0, 5+0+5:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 5+0+4:1:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:1:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+2:1:0:0:1, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 129+0+56:6:0:0:5
E minor (1#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 2+0+2:0:0:0:1, 3+0+4:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 6+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+4:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+6:2:0:0:2, 5+0+5:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:1, 2+0+1:0:0:0:1, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:1:0:0:1, 5+0+2:1:0:0:1, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 178+0+99:5:0:0:10
Bb major (2b), 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:1, 0+0+0:0:0:0:0, 6+0+5:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:1, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:1, 2+0+2:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+2:0:0:0:1, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 97+0+66:2:0:0:15
D major (2#), 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 7+0+5:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+5:0:0:0:0, 3+0+2:0:0:0:1, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 5+0+4:1:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:1:0:0:1, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 7+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:1:0:0:1, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+2:0:0:0:0, 4+0+2:0:0:0:1, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 212+0+86:4:0:0:6
G minor (2b), 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:1, 0+0+1:0:0:0:0, 6+0+5:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:1:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:1:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 97+0+52:5:0:0:5
B minor (2#), 4+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:1:0:0:1, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 7+0+4:0:0:0:0, 3+0+4:1:0:0:1, 4+0+2:0:0:0:0, 6+0+6:0:0:0:0, 3+0+2:0:0:0:1, 4+0+4:0:0:0:0, 5+0+2:2:0:0:2, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:1:0:0:1, 3+0+4:1:0:0:1, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+6:1:0:0:1, 6+0+5:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:1, 3+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 7+0+4:0:0:0:1, 5+0+4:0:0:0:1, 4+0+2:0:0:0:1, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 6+0+3:0:0:0:0, 5+0+3:0:0:0:1, 1+0+0:0:0:0:0, 217+0+125:7:0:0:17
