 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 2+0:0:0:0:0, 3+0:0:1:0:1, 6+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 6+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+2:0:1:0:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 6+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 8+1:0:1:0:3, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 6+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:0:1:0:2, 7+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 225+6:0:14:0:20
A minor (0), 3+0:0:0:0:1, 4+0:0:1:0:3, 7+0:0:1:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:3, 7+0:0:1:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+2:0:1:0:5, 3+0:0:0:0:1, 8+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 5+1:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:1:0:3, 7+0:0:1:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 7+2:0:1:0:5, 6+0:0:1:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:1:0:3, 7+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+1:0:1:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+1:0:1:0:3, 8+1:0:1:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:3, 6+0:0:0:0:2, 3+0:0:0:0:1, 281+8:0:14:0:125
F major (1b), 1+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+2:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 8+1:0:1:0:1, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:1:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:1:1:0:2, 6+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 188+6:2:14:0:16
G major (1#), 2+0:2:0:0:0, 4+0:3:1:0:1, 7+0:5:1:0:2, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 4+0:3:1:0:1, 7+0:5:1:0:2, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:3:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:0, 6+2:4:1:0:2, 3+0:2:0:0:0, 8+0:5:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 6+0:4:0:0:0, 6+0:4:0:0:1, 2+0:2:0:0:0, 4+0:3:1:0:1, 7+0:5:1:0:2, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:3:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:0, 8+1:4:1:0:3, 6+0:5:1:0:2, 4+0:2:0:0:0, 4+0:2:0:0:0, 6+0:4:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:1, 7+0:5:1:0:2, 4+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 6+0:3:0:0:0, 3+0:3:0:0:1, 3+0:3:0:0:0, 5+1:3:1:0:1, 4+0:2:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:3:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 7+1:4:1:0:1, 8+1:5:1:0:2, 4+0:3:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:4:0:0:1, 7+0:4:0:0:0, 2+0:2:0:0:0, 273+6:183:14:0:31
D minor (1b), 2+0:0:0:0:0, 3+0:0:1:0:2, 6+0:0:1:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:2, 6+0:0:1:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+2:0:1:0:4, 2+0:0:0:0:0, 7+0:0:0:0:1, 6+0:1:0:0:1, 3+0:0:0:0:1, 7+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:0, 3+0:0:1:0:2, 6+0:0:1:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 8+1:0:1:0:3, 4+0:0:1:0:3, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:1:1:0:2, 5+0:0:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 5+1:1:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 7+1:0:1:0:2, 6+1:0:1:0:3, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 231+6:7:14:0:73
E minor (1#), 3+0:2:0:0:2, 4+0:3:1:0:3, 7+0:5:1:0:5, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:2:0:0:2, 4+0:3:1:0:3, 7+0:5:1:0:5, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:2:0:0:2, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:3:0:0:3, 6+2:4:1:0:4, 4+0:2:0:0:2, 9+0:5:0:0:5, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 7+0:4:0:0:4, 3+0:2:0:0:2, 4+0:3:1:0:3, 7+0:5:1:0:5, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:2:0:0:2, 3+0:3:0:0:3, 4+0:2:0:0:2, 7+0:4:0:0:4, 8+1:4:1:0:4, 6+0:5:1:0:5, 5+0:2:0:0:2, 5+0:1:0:0:1, 7+0:4:0:0:4, 4+0:2:0:0:2, 6+0:3:0:0:3, 3+0:2:0:0:2, 4+0:3:1:0:3, 7+0:5:1:0:5, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 3+0:3:0:0:3, 3+0:3:0:0:3, 6+1:3:1:0:3, 5+0:2:0:0:2, 6+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:0:0:1, 3+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 8+1:3:1:0:3, 8+1:5:1:0:5, 4+0:3:0:0:3, 3+0:1:0:0:1, 6+0:2:0:0:2, 4+0:4:0:0:4, 7+0:3:0:0:3, 2+0:2:0:0:2, 305+6:174:14:0:174
Bb major (2b), 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+2:0:1:0:1, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 7+1:0:1:0:1, 3+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:1:0:1, 4+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:1:1:0:2, 5+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 144+6:2:14:0:21
D major (2#), 3+0:2:0:0:0, 4+0:3:1:0:2, 8+0:5:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:3:1:0:2, 8+0:5:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:3:0:0:1, 5+0:3:0:0:1, 5+0:3:0:0:1, 6+2:4:1:0:3, 4+0:2:0:0:0, 9+0:4:0:0:1, 6+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 6+0:4:0:0:3, 3+0:2:0:0:0, 4+0:3:1:0:2, 8+0:5:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 7+0:4:0:0:1, 8+1:4:1:0:5, 6+0:5:1:0:3, 5+0:2:0:0:1, 5+0:2:0:0:0, 7+0:4:0:0:3, 4+0:2:0:0:0, 6+0:3:0:0:2, 3+0:2:0:0:0, 4+0:3:1:0:2, 7+0:5:1:0:3, 5+0:2:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:1, 6+0:2:0:0:0, 3+0:3:0:0:1, 4+0:3:0:0:1, 5+1:3:1:0:2, 5+0:2:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 7+1:4:1:0:2, 8+1:5:1:0:3, 5+0:3:0:0:2, 3+0:1:0:0:0, 6+0:3:0:0:1, 4+0:3:0:0:1, 8+0:4:0:0:1, 2+0:2:0:0:0, 316+6:179:14:0:74
G minor (2b), 0+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 6+2:0:1:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 7+1:1:1:0:1, 4+0:0:1:0:2, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:1:0:2, 4+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+1:1:1:0:1, 6+1:0:1:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:0, 0+0:0:0:0:0, 192+6:6:14:0:29
B minor (2#), 3+0:2:0:0:2, 4+0:3:1:0:4, 8+0:5:1:0:6, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:3:0:0:3, 4+0:2:0:0:3, 3+0:2:0:0:2, 4+0:3:1:0:4, 8+0:5:1:0:6, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:3, 3+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:4, 6+2:4:1:0:5, 4+0:2:0:0:3, 9+0:4:0:0:5, 7+0:2:0:0:3, 5+0:2:0:0:3, 7+0:2:0:0:3, 6+0:4:0:0:5, 3+0:2:0:0:2, 4+0:3:1:0:4, 8+0:5:1:0:6, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:3, 3+0:3:0:0:3, 3+0:2:0:0:3, 7+0:4:0:0:5, 8+1:4:1:0:4, 6+0:5:1:0:6, 5+0:2:0:0:3, 6+0:1:0:0:2, 7+0:4:0:0:5, 4+0:2:0:0:3, 6+0:3:0:0:4, 3+0:2:0:0:3, 4+0:3:1:0:3, 7+0:5:1:0:6, 5+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 5+1:3:1:0:4, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 7+1:3:1:0:4, 8+1:5:1:0:6, 5+0:3:0:0:4, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:3:0:0:3, 8+0:4:0:0:5, 2+0:2:0:0:2, 327+6:173:14:0:225
