 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb major (3b), 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 3+0+1:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  , 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:2:0:0:2, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 78+0+45:5:0:0:7
A major (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:1:0:0:0,  , 9+0+7:0:0:0:0, 3+0+1:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:1, 6+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 7+0+4:0:0:0:1, 3+0+2:1:0:0:1, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:2:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 12+0+5:1:0:0:0, 3+0+3:0:0:0:0, 6+0+2:1:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 208+0+106:6:0:0:4
C minor (3b), 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 3+0+2:0:0:0:0, 0+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 1+0+3:0:0:0:0,  ,  ,  , 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:2:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 3+0+1:0:0:0:0, 2+0+3:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 78+0+47:5:0:0:2
F# minor (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 9+0+7:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:1:0:0:1, 6+0+5:1:0:0:1, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 6+0+3:1:0:0:2,  ,  ,  , 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 7+0+4:0:0:0:1, 3+0+2:1:0:0:1, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:1,  , 4+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 5+0+8:1:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 12+0+5:1:0:0:0, 3+0+3:0:0:0:0, 6+0+2:1:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 208+0+106:7:0:0:9
Ab major (4b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 3+0+1:0:0:0:0, 2+0+3:0:0:0:1, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 78+0+46:2:0:0:6
E major (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:1:0:0:0,  , 8+0+7:0:0:0:0, 4+0+1:0:0:0:0, 3+0+3:1:0:0:1, 5+0+5:1:0:0:1, 4+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 8+0+6:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 8+0+4:0:0:0:1, 3+0+2:1:0:0:1, 4+0+3:1:0:0:1, 3+0+2:0:0:0:0, 2+0+1:0:0:0:1,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 5+0+8:1:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 12+0+5:1:0:0:0, 3+0+3:0:0:0:0, 7+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+6:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 221+0+122:10:0:0:8
F minor (4b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:1:0:0:0, 3+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 78+0+46:2:0:0:2
C# minor (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 8+0+7:0:0:0:0, 4+0+1:0:0:0:0, 3+0+3:1:0:0:1, 5+0+5:1:0:0:1, 4+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 7+0+6:1:0:0:3,  ,  ,  , 0+0+0:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 8+0+4:0:0:0:1, 3+0+2:1:0:0:1, 4+0+3:1:0:0:1, 3+0+2:0:0:0:0, 2+0+1:0:0:0:1,  , 5+0+1:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 7+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 230+0+91:7:0:0:12
Db major (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 99+0+46:0:0:0:5
B major (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 8+0+7:0:0:0:1, 3+0+1:0:0:0:0, 4+0+3:1:0:0:1, 5+0+5:1:0:0:1, 3+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 6+0+3:1:0:0:2,  ,  ,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 9+0+3:0:0:0:0, 3+0+3:0:0:0:0, 4+0+4:0:0:0:1, 1+0+2:0:0:0:0, 1+0+1:0:0:0:1,  , 6+0+1:0:0:0:0, 6+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 222+0+91:5:0:0:10
Bb minor (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 99+0+53:0:0:0:4
G# minor (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 7+0+5:0:0:0:1,  ,  ,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 9+0+3:0:0:0:0, 3+0+3:0:0:0:0, 4+0+4:0:0:0:1, 1+0+2:0:0:0:0, 1+0+1:0:0:0:1,  , 6+0+1:0:0:0:0, 6+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 226+0+83:2:0:0:6
Gb major (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:1,  , 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+3:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:1, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 136+0+45:0:0:0:8
F# major (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 7+0+5:0:0:0:2,  ,  ,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 9+0+3:0:0:0:0, 3+0+3:0:0:0:0, 5+0+4:0:0:0:1, 1+0+2:0:0:0:0, 1+0+1:0:0:0:1,  , 6+0+1:0:0:0:0, 6+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 227+0+85:2:0:0:7
Eb minor (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 136+0+52:0:0:0:3
D# minor (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 8+0+7:0:0:0:1, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 7+0+5:0:0:0:2,  ,  ,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 8+0+4:0:0:0:1, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:1,  , 6+0+1:0:0:0:0, 6+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+2:1:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 234+0+82:2:0:0:7
