 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:1:0:0:1, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:1, 3+0+2:0:0:0:0, 1+0+2:1:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:1:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:0, 3+0+2:0:0:0:1, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:1, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+5:0:0:0:1, 0+0+0:0:0:0:0, 161+0+78:6:0:0:9
A minor (0), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:1:0:0:0, 3+0+2:1:0:0:1, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+3:0:0:0:0, 1+0+2:1:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+5:0:0:0:1, 1+0+0:0:0:0:0,  , 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:1, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 4+0+4:1:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+4:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 1+0+2:0:0:0:0, 3+0+3:0:0:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:1:0:0:0, 3+0+2:1:0:0:1, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:1, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0,  , 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:1, 3+0+5:0:0:0:1, 0+0+0:0:0:0:0, 159+0+116:7:0:0:12
F major (1b), 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:1:0:0:1, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:1:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:1:0:0:1, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+5:0:0:0:1, 0+0+0:0:0:0:0, 134+0+64:8:0:0:6
G major (1#), 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:1:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:1:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:0, 4+0+4:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+2:0:0:0:0, 5+0+3:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:1:0:0:1, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:1:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 3+0+5:0:0:0:0, 0+0+0:0:0:0:0, 189+0+110:5:0:0:7
D minor (1b), 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+4:1:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:1, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:1, 2+0+3:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 4+0+5:0:0:0:1, 0+0+0:0:0:0:0, 134+0+85:7:0:0:6
E minor (1#), 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:1:0:0:0, 4+0+2:0:0:0:1, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:1:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:1:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:0, 4+0+4:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+2:0:0:0:0, 5+0+3:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:1:0:0:0, 4+0+2:0:0:0:1, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 3+0+5:0:0:0:0, 0+0+0:0:0:0:0, 190+0+113:4:0:0:5
Bb major (2b), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:1:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 2+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:1, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+4:0:0:0:1, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:1:0:0:2, 3+0+1:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 3+0+3:0:0:0:1, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+1:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+1:1:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:2, 4+0+3:0:0:0:1, 5+0+3:0:0:0:1, 0+0+0:0:0:0:0, 130+0+68:6:0:0:20
D major (2#), 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:1:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 7+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:1:0:0:1, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:1:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 229+0+100:3:0:0:3
G minor (2b), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 2+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:1, 1+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:1, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 4+0+4:1:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:1:0:0:1, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:1:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+5:0:0:0:1, 0+0+0:0:0:0:0, 130+0+71:4:0:0:7
B minor (2#), 3+0+4:2:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 6+0+3:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 0+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 7+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:1:0:0:1, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:1:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 6+0+3:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 231+0+92:4:0:0:2
