 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:2, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:1:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 228+2:0:8:0:22
A minor (0), 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+1:0:0:0:1, 4+0:0:1:0:2, 4+1:0:1:0:3, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:4, 7+0:0:1:0:4, 2+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:1:0:2, 7+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:1:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:1, 6+1:0:1:0:3, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+1:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:4, 5+0:0:1:0:3, 4+0:0:0:0:2, 7+0:0:0:0:3, 6+0:0:0:0:4, 2+0:0:0:0:2, 264+4:0:8:0:126
F major (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:1:0:1, 6+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:0, 2+0:0:0:0:0, 195+2:7:8:0:15
G major (1#), 3+0:2:0:0:0, 3+0:3:0:0:0, 1+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:0, 5+0:3:0:0:0, 4+0:3:1:0:1, 4+1:3:1:0:2, 5+0:4:0:0:1, 3+0:2:0:0:0, 4+0:3:0:0:1, 6+0:4:0:0:1, 5+0:4:0:0:2, 8+0:5:1:0:2, 2+0:2:0:0:0, 3+0:3:0:0:1, 6+0:3:0:0:0, 4+0:3:0:0:0, 3+0:3:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:1, 6+0:3:1:0:1, 5+0:3:1:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:3:0:0:1, 5+0:4:0:0:1, 6+0:4:0:0:1, 6+0:5:1:0:2, 3+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:4:0:0:1, 3+0:2:0:0:1, 4+0:1:0:0:0, 2+0:2:0:0:1, 6+1:4:1:0:2, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:0, 5+0:3:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 3+0:3:0:0:0, 1+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:0, 5+0:3:0:0:0, 5+0:2:0:0:2, 4+0:3:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 4+0:4:0:0:2, 5+0:4:1:0:2, 4+0:2:0:0:0, 7+0:5:0:0:1, 6+0:3:0:0:0, 2+0:2:0:0:0, 269+2:183:8:0:50
D minor (1b), 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 2+0:0:1:0:2, 4+1:0:1:0:3, 5+0:0:0:0:2, 6+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:3, 6+0:1:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 7+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:1:0:2, 4+0:0:1:0:2, 7+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 7+0:0:0:0:2, 5+0:0:1:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:1, 6+1:0:1:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:1:0:3, 5+0:0:0:0:1, 6+0:0:0:0:2, 8+0:0:0:0:2, 3+0:0:0:0:1, 248+2:15:8:0:97
E minor (1#), 3+0:2:0:0:2, 3+0:3:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:1:0:2, 4+1:3:1:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 5+0:4:0:0:4, 8+0:5:1:0:5, 2+0:2:0:0:2, 3+0:3:0:0:3, 5+1:2:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:2:0:0:2, 2+0:1:0:0:1, 4+0:3:0:0:3, 6+0:2:1:0:2, 4+0:2:1:0:2, 5+1:2:0:0:2, 6+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:0:0:4, 5+1:3:0:0:3, 6+0:4:1:0:4, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 2+0:1:0:0:1, 5+0:3:0:0:3, 3+0:2:0:0:2, 4+0:1:0:0:1, 2+0:2:0:0:2, 6+1:4:1:0:4, 4+0:3:0:0:3, 2+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 2+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 3+0:3:0:0:3, 3+0:2:0:0:2, 3+0:3:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 3+0:3:0:0:3, 4+0:4:0:0:4, 5+0:4:1:0:4, 5+0:2:0:0:2, 7+0:5:0:0:5, 5+1:2:0:0:2, 2+0:2:0:0:2, 275+6:159:8:0:159
Bb major (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:1:0:0, 5+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:1:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 175+2:7:8:0:23
D major (2#), 4+0:2:0:0:1, 4+0:3:0:0:1, 1+0:1:0:0:0, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 4+0:3:1:0:2, 4+1:3:1:0:3, 6+0:4:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:0:0:3, 8+0:5:1:0:3, 3+0:2:0:0:1, 3+0:3:0:0:1, 7+0:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:2, 6+0:3:1:0:2, 5+0:3:1:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:3:0:0:1, 5+0:4:0:0:2, 7+0:4:0:0:2, 7+0:5:1:0:3, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 3+0:1:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 3+0:2:0:0:1, 6+1:4:1:0:3, 5+0:3:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:2, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 1+0:1:0:0:0, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 6+0:2:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:3, 6+0:4:1:0:3, 5+0:2:0:0:1, 8+0:5:0:0:2, 7+0:3:0:0:1, 3+0:2:0:0:1, 322+2:177:8:0:95
G minor (2b), 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:0, 6+0:0:0:0:0, 3+0:0:1:0:1, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:1:0:1, 4+0:0:1:0:1, 5+0:1:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 7+1:0:1:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:0:0:0, 1+0:0:0:0:0, 216+2:13:8:0:49
B minor (2#), 4+0:2:0:0:3, 4+0:3:0:0:3, 1+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:1:0:3, 4+1:3:1:0:4, 6+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:4:0:0:5, 8+0:5:1:0:7, 3+0:2:0:0:2, 3+0:3:0:0:3, 7+0:3:0:0:4, 5+0:3:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:4, 6+0:2:1:0:3, 5+0:2:1:0:3, 7+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:1:0:5, 4+0:3:0:0:3, 5+0:3:0:0:4, 5+0:1:0:0:2, 3+0:1:0:0:2, 6+0:3:0:0:4, 4+0:2:0:0:3, 5+0:1:0:0:3, 3+0:2:0:0:2, 6+1:4:1:0:5, 5+1:2:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:2, 5+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 1+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:3, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 5+0:2:0:0:3, 3+0:3:0:0:3, 5+0:4:0:0:4, 6+0:4:1:0:5, 5+0:2:0:0:3, 9+0:5:0:0:6, 7+0:3:0:0:4, 3+0:2:0:0:2, 327+3:162:8:0:212
