 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb major (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 134+0+55:4:0:0:11
A major (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:1:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:1:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+4:0:0:0:0,  , 1+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:1:0:0:0, 4+0+0:0:0:0:0, 176+0+77:7:0:0:4
C minor (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 133+0+51:2:0:0:7
F# minor (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:1:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:1:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+5:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:1:0:0:0, 4+0+0:0:0:0:0, 176+0+82:5:0:0:4
Ab major (4b), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+2:1:0:0:1, 4+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:1, 4+0+4:0:0:0:2, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 172+0+53:7:0:0:10
E major (4#), 4+0+2:1:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:1:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:1:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+5:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+3:1:0:0:1, 4+0+3:0:0:0:0, 7+0+2:1:0:0:0, 5+0+0:0:0:0:0, 213+0+90:6:0:0:5
F minor (4b), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+1:0:0:0:1, 4+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+1:0:0:0:0, 6+0+2:1:0:0:0, 7+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:1, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 174+0+48:7:0:0:9
C# minor (4#), 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+6:0:0:0:0, 4+0+1:1:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:1:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+2:1:0:0:1, 5+0+0:0:0:0:0, 214+0+76:3:0:0:5
Db major (5b), 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 5+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 3+0+0:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 206+0+64:4:0:0:9
B major (5#), 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:1:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+6:0:0:0:1,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:1, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 252+0+77:2:0:0:6
Bb minor (5b), 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 5+0+3:0:0:0:0, 8+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 206+0+57:4:0:0:7
G# minor (5#), 4+0+2:0:0:0:1, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:1, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:1:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:1:0:0:0, 6+0+4:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:1, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 260+0+56:3:0:0:4
Gb major (6b), 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 7+0+2:0:0:0:0, 9+0+1:0:0:0:1, 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:1, 7+0+3:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:1, 4+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:1, 1+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:1, 3+0+3:0:0:0:1, 4+0+2:0:0:0:0, 5+0+2:0:0:0:1, 5+0+2:0:0:0:0, 5+0+3:0:0:0:0, 238+0+67:3:0:0:11
F# major (6#), 4+0+2:0:0:0:1, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 9+0+2:0:0:0:0, 6+0+1:0:0:0:0, 9+0+1:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:1, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:1:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 9+0+1:0:0:0:0, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:1:0:0:0, 5+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:1, 7+0+2:0:0:0:0, 5+0+3:0:0:0:0, 8+0+2:1:0:0:0, 6+0+0:0:0:0:0, 280+0+66:3:0:0:6
