 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, rowcost
Eb major (3b), 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 138+1:9:1:0:43
A major (3#), 5+0:2:0:0:1, 7+0:2:0:0:1, 3+0:1:0:0:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:1, 7+0:3:0:0:2, 6+0:2:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 6+0:1:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 7+0:3:0:0:2, 6+0:2:0:0:1, 8+0:4:0:0:2, 6+0:3:0:0:2, 3+0:1:0:0:0, 5+0:2:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:2:0:0:1, 7+0:2:0:0:1, 5+0:0:0:0:0, 7+0:2:0:0:1, 9+0:5:0:0:3, 4+0:3:0:0:2, 6+0:2:0:0:0, 7+0:3:0:0:2, 3+0:1:0:0:0, 4+0:1:0:0:1, 6+0:2:0:0:1, 7+0:2:0:0:1, 10+0:4:0:0:2, 6+0:3:0:0:2, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:2:0:0:1, 6+0:2:0:0:1, 6+1:3:1:0:4, 5+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 3+0:1:0:0:0, 317+1:114:1:0:60
C minor (3b), 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:0, 4+0:1:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 7+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 176+1:19:1:0:11
F# minor (3#), 5+0:2:0:0:4, 7+0:2:0:0:4, 3+0:1:0:0:2, 6+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:4, 7+0:3:0:0:5, 6+0:2:0:0:3, 6+0:3:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:2, 7+0:2:0:0:4, 7+0:1:0:0:4, 5+0:2:0:0:4, 6+0:1:0:0:3, 5+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 6+0:2:0:0:4, 8+0:4:0:0:6, 6+0:3:0:0:5, 3+0:1:0:0:3, 5+0:1:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:2:0:0:4, 7+0:2:0:0:4, 6+0:0:0:0:1, 7+0:2:0:0:4, 9+0:5:0:0:7, 4+0:3:0:0:3, 6+0:2:0:0:4, 7+0:3:0:0:5, 3+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 7+0:2:0:0:4, 10+0:4:0:0:7, 6+0:3:0:0:5, 3+0:1:0:0:3, 2+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:2:0:0:4, 6+0:1:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:3, 3+0:2:0:0:3, 6+0:2:0:0:4, 7+1:3:1:0:5, 5+0:2:0:0:4, 5+0:3:0:0:5, 5+0:3:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:3, 329+1:109:1:0:221
Ab major (4b), 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 7+1:0:1:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 184+1:8:1:0:86
E major (4#), 6+0:2:0:0:2, 7+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 6+0:0:0:0:0, 6+0:2:0:0:2, 8+0:3:0:0:3, 6+0:2:0:0:2, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 8+0:3:0:0:3, 7+0:2:0:0:2, 9+0:4:0:0:4, 7+0:3:0:0:3, 4+0:1:0:0:1, 6+0:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:2:0:0:2, 8+0:2:0:0:2, 6+0:0:0:0:0, 8+0:2:0:0:2, 9+0:4:0:0:4, 4+0:3:0:0:3, 7+0:2:0:0:2, 7+0:3:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 10+0:5:0:0:5, 7+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 6+0:1:0:0:1, 6+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 7+0:2:0:0:2, 7+1:3:1:0:3, 6+0:2:0:0:2, 6+0:3:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:1:0:0:1, 367+1:110:1:0:110
F minor (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 213+1:8:1:0:9
C# minor (4#), 6+0:2:0:0:5, 7+0:2:0:0:5, 5+0:1:0:0:3, 6+0:2:0:0:5, 6+0:2:0:0:5, 5+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:2, 5+0:1:0:0:4, 7+0:0:0:0:3, 6+0:2:0:0:5, 8+0:3:0:0:6, 6+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:3, 5+0:0:0:0:3, 7+0:2:0:0:5, 6+0:2:0:0:5, 6+0:2:0:0:5, 7+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 8+0:3:0:0:6, 7+0:2:0:0:5, 9+0:4:0:0:7, 7+0:3:0:0:6, 4+0:1:0:0:3, 6+0:1:0:0:4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:2:0:0:4, 8+0:2:0:0:5, 7+0:0:0:0:2, 8+0:2:0:0:5, 9+0:4:0:0:6, 4+0:3:0:0:4, 7+0:2:0:0:5, 7+0:3:0:0:6, 4+0:1:0:0:3, 4+0:1:0:0:4, 7+0:2:0:0:5, 7+0:2:0:0:5, 10+0:5:0:0:7, 7+0:3:0:0:6, 4+0:1:0:0:3, 3+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:2:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:3, 4+0:2:0:0:3, 7+0:2:0:0:5, 8+1:3:1:0:5, 6+0:2:0:0:5, 6+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:5, 4+0:1:0:0:3, 378+1:110:1:0:269
Db major (5b), 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 9+0:0:0:0:5, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:5, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:2, 5+0:0:0:0:2, 9+0:0:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+1:0:1:0:4, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 232+1:8:1:0:141
B major (5#), 6+0:2:0:0:3, 7+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 6+0:1:0:0:2, 7+0:0:0:0:1, 6+0:1:0:0:2, 8+0:3:0:0:4, 7+0:2:0:0:2, 7+0:3:0:0:4, 4+0:1:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 7+0:2:0:0:3, 7+0:2:0:0:3, 5+0:1:0:0:2, 8+0:1:0:0:2, 7+0:2:0:0:3, 6+0:1:0:0:2, 8+0:3:0:0:4, 8+0:2:0:0:3, 9+0:4:0:0:5, 7+0:3:0:0:4, 5+0:1:0:0:2, 7+0:1:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:3, 8+0:1:0:0:2, 7+0:0:0:0:1, 8+0:1:0:0:2, 9+0:4:0:0:5, 4+0:3:0:0:3, 6+1:1:0:0:2, 8+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 7+0:1:0:0:2, 10+0:5:0:0:6, 7+0:3:0:0:4, 5+0:1:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:3, 7+0:1:0:0:1, 7+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:3, 7+0:1:0:0:2, 8+1:3:1:0:4, 6+0:1:0:0:2, 6+0:3:0:0:4, 6+0:3:0:0:3, 7+0:2:0:0:3, 5+0:1:0:0:2, 395+2:97:1:0:153
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 201+1:8:1:0:26
G# minor (5#), 6+0:2:0:0:6, 7+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 6+0:1:0:0:5, 7+0:0:0:0:4, 6+0:1:0:0:5, 8+0:3:0:0:7, 7+0:2:0:0:4, 7+0:3:0:0:6, 4+0:1:0:0:3, 5+0:0:0:0:3, 7+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:4, 7+0:2:0:0:6, 7+0:2:0:0:6, 5+0:1:0:0:4, 8+0:1:0:0:5, 7+0:2:0:0:6, 6+0:1:0:0:4, 8+0:3:0:0:7, 8+0:2:0:0:6, 9+0:4:0:0:8, 7+0:3:0:0:7, 5+0:1:0:0:4, 7+0:1:0:0:5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:5, 8+0:1:0:0:5, 7+0:0:0:0:4, 8+0:1:0:0:5, 9+0:4:0:0:7, 4+0:3:0:0:4, 6+1:1:0:0:5, 8+0:2:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 7+0:2:0:0:6, 7+0:1:0:0:4, 10+0:5:0:0:8, 7+0:3:0:0:7, 5+0:1:0:0:4, 3+0:1:0:0:3, 6+0:0:0:0:2, 7+0:0:0:0:4, 3+0:0:0:0:3, 6+0:2:0:0:6, 8+0:1:0:0:5, 7+0:1:0:0:5, 6+0:1:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:5, 8+1:3:1:0:6, 6+0:1:0:0:5, 6+0:3:0:0:6, 6+0:3:0:0:6, 7+0:2:0:0:6, 5+0:1:0:0:4, 400+2:97:1:0:310
Gb major (6b), 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 9+0:2:0:0:7, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:4, 2+0:0:0:0:1, 7+0:1:0:0:6, 6+0:1:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:2, 6+0:0:0:0:3, 9+0:0:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:1:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:3, 8+0:1:0:0:6, 6+0:1:0:0:5, 4+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:3, 8+1:0:1:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 284+1:11:1:0:190
F# major (6#), 6+0:2:0:0:4, 7+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 6+0:1:0:0:3, 8+0:0:0:0:2, 6+0:1:0:0:3, 8+0:3:0:0:5, 7+0:2:0:0:3, 8+0:3:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 6+0:0:0:0:2, 6+0:0:0:0:2, 8+0:2:0:0:4, 8+0:2:0:0:4, 5+0:1:0:0:3, 8+0:1:0:0:3, 7+0:2:0:0:4, 6+0:1:0:0:3, 8+0:3:0:0:5, 8+0:2:0:0:4, 9+0:4:0:0:6, 7+0:3:0:0:5, 5+0:1:0:0:3, 7+0:1:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:4, 8+0:1:0:0:3, 8+0:0:0:0:1, 8+0:1:0:0:3, 9+0:4:0:0:6, 4+0:3:0:0:3, 6+1:1:0:0:3, 8+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 7+0:2:0:0:4, 7+0:1:0:0:3, 10+0:5:0:0:7, 7+0:3:0:0:5, 5+0:1:0:0:3, 3+0:1:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:2:0:0:4, 8+0:1:0:0:2, 8+0:1:0:0:3, 6+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 7+0:1:0:0:3, 9+1:3:1:0:5, 6+0:1:0:0:3, 6+0:3:0:0:5, 6+0:3:0:0:4, 7+0:2:0:0:4, 5+0:1:0:0:3, 407+2:97:1:0:207
