 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:1:0:1, 5+0:0:1:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:1:0:2, 2+0:0:0:0:0, 222+0:0:15:0:29
A minor (0), 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+1:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:3, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:4, 7+0:0:1:0:4, 2+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:1:0:4, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:1:0:2, 6+0:0:1:0:4, 5+0:0:0:0:3, 4+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:1:0:4, 5+0:0:1:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:2:0:4, 4+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+1:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:4, 5+0:0:1:0:3, 4+0:0:0:0:2, 6+0:0:1:0:4, 5+0:0:1:0:4, 2+0:0:0:0:2, 258+2:0:15:0:129
F major (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:1:0:1, 3+0:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:1:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:1:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:0:2:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 6+0:0:1:0:1, 2+0:0:0:0:0, 185+0:7:17:0:24
G major (1#), 3+0:2:0:0:0, 3+0:3:0:0:0, 1+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:0, 5+0:3:0:0:0, 4+0:3:1:0:1, 4+0:3:1:0:2, 5+0:4:0:0:1, 3+0:2:0:0:0, 4+0:3:0:0:1, 6+0:4:0:0:1, 5+0:4:0:0:2, 8+0:5:1:0:2, 2+0:2:0:0:0, 3+0:3:0:0:1, 5+0:3:1:0:1, 4+0:3:0:0:0, 3+0:3:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:1, 6+0:3:1:0:1, 5+0:3:1:0:1, 5+0:3:1:0:1, 6+0:4:0:0:1, 4+0:3:0:0:1, 5+0:4:0:0:1, 5+0:4:1:0:2, 6+0:5:1:0:2, 3+0:3:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:4:0:0:1, 3+0:2:0:0:1, 2+0:1:1:0:1, 2+0:2:0:0:1, 6+0:4:2:0:3, 3+0:3:1:0:2, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:0, 5+0:3:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 3+0:3:0:0:0, 1+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:0, 5+0:3:0:0:0, 5+0:2:0:0:2, 4+0:3:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 4+0:4:0:0:2, 5+0:4:1:0:2, 4+0:2:0:0:0, 6+0:5:1:0:2, 5+0:3:1:0:1, 2+0:2:0:0:0, 261+0:183:16:0:58
D minor (1b), 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:1:0:3, 2+0:0:1:0:2, 3+0:0:1:0:3, 5+0:0:0:0:2, 6+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:3, 6+0:1:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:1:0:3, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:1:0:2, 4+0:0:1:0:2, 6+0:0:1:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:1:0:3, 5+0:0:1:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:1, 5+0:0:2:0:4, 3+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:1:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:1:0:3, 5+0:0:0:0:1, 5+0:0:1:0:3, 7+0:0:1:0:3, 3+0:0:0:0:1, 238+0:15:17:0:106
E minor (1#), 3+0:2:0:0:2, 3+0:3:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:1:0:2, 4+0:3:1:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 5+0:4:0:0:4, 8+0:5:1:0:5, 2+0:2:0:0:2, 3+0:3:0:0:3, 5+0:3:1:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:2:0:0:2, 2+0:1:0:0:1, 4+0:3:0:0:3, 6+0:2:1:0:2, 4+0:2:1:0:2, 5+0:3:1:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:0:0:4, 5+0:4:1:0:4, 6+0:4:1:0:4, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 2+0:1:0:0:1, 5+0:3:0:0:3, 3+0:2:0:0:2, 2+0:1:1:0:2, 2+0:2:0:0:2, 6+0:4:2:0:5, 3+0:3:1:0:3, 2+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 2+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 3+0:3:0:0:3, 3+0:2:0:0:2, 3+0:3:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 3+0:3:0:0:3, 4+0:4:0:0:4, 5+0:4:1:0:4, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:3:1:0:3, 2+0:2:0:0:2, 271+0:163:16:0:165
Bb major (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:1:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:1:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:2:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:1:0:0, 5+0:0:1:0:2, 1+0:0:0:0:0, 165+0:7:17:0:21
D major (2#), 4+0:2:0:0:1, 4+0:3:0:0:1, 1+0:1:0:0:0, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 4+0:3:1:0:2, 4+0:3:1:0:3, 6+0:4:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:0:0:3, 8+0:5:1:0:3, 3+0:2:0:0:1, 3+0:3:0:0:1, 6+0:3:1:0:2, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:2, 6+0:3:1:0:2, 5+0:3:1:0:2, 6+0:3:1:0:2, 7+0:4:0:0:2, 5+0:3:0:0:1, 5+0:4:0:0:2, 6+0:4:1:0:3, 7+0:5:1:0:3, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 3+0:1:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:2, 3+0:1:1:0:1, 3+0:2:0:0:1, 6+0:4:2:0:4, 4+0:3:1:0:2, 3+0:1:0:0:1, 5+0:1:0:0:2, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 1+0:1:0:0:0, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 6+0:2:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:3, 6+0:4:1:0:3, 5+0:2:0:0:1, 7+0:5:1:0:3, 6+0:3:1:0:2, 3+0:2:0:0:1, 314+0:177:16:0:103
G minor (2b), 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:0, 5+0:0:1:0:1, 3+0:0:1:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:1:0:1, 4+0:0:1:0:1, 4+0:1:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:1:0:2, 4+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:1, 2+0:0:0:0:1, 6+0:0:2:0:3, 3+0:0:1:0:2, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:1:0:2, 4+0:0:0:0:0, 4+0:0:1:0:2, 5+0:1:1:0:1, 1+0:0:0:0:0, 204+0:14:18:0:59
B minor (2#), 4+0:2:0:0:3, 4+0:3:0:0:3, 1+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:1:0:3, 4+0:3:1:0:4, 6+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:4:0:0:5, 8+0:5:1:0:7, 3+0:2:0:0:2, 3+0:3:0:0:3, 6+0:3:1:0:4, 5+0:3:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:4, 6+0:2:1:0:3, 5+0:2:1:0:3, 6+0:3:1:0:4, 7+0:3:0:0:4, 5+0:2:0:0:3, 5+0:4:0:0:4, 6+0:4:1:0:4, 7+0:4:1:0:5, 4+0:3:0:0:3, 5+0:3:0:0:4, 5+0:1:0:0:2, 3+0:1:0:0:2, 6+0:3:0:0:4, 4+0:2:0:0:3, 3+0:1:1:0:1, 3+0:2:0:0:2, 6+0:4:2:0:6, 5+0:3:1:0:3, 3+0:1:0:0:2, 5+0:1:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:2, 5+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 1+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:3, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 5+0:2:0:0:3, 3+0:3:0:0:3, 5+0:4:0:0:4, 6+0:4:1:0:5, 5+0:2:0:0:3, 8+0:5:1:0:6, 6+0:3:1:0:4, 3+0:2:0:0:2, 320+0:163:16:0:212
