 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb major (3b), 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 93+0:8:1:0:18
A major (3#), 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:1, 3+0:2:0:0:1, 8+0:3:0:0:2, 7+0:3:0:0:2, 7+0:2:0:0:1, 7+0:3:0:0:2, 5+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:1, 6+0:2:0:0:1, 8+0:4:0:0:3, 4+0:3:0:0:2, 3+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 7+0:3:0:0:2, 9+0:3:0:0:2, 7+0:2:0:0:1, 7+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:2, 4+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:2:0:0:1, 4+0:2:0:0:1, 9+0:4:0:0:3, 7+0:4:0:0:3, 8+0:3:0:0:2, 7+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 5+0:2:0:0:1, 4+0:2:0:0:1, 5+0:3:0:0:2, 7+0:4:0:0:3, 2+0:1:0:0:0, 7+0:4:1:0:4, 4+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 312+0:141:1:0:87
C minor (3b), 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 144+0:20:1:0:8
F# minor (3#), 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:2:0:0:3, 8+0:3:0:0:5, 7+0:3:0:0:5, 7+0:2:0:0:4, 7+0:3:0:0:5, 5+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 6+0:3:0:0:5, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:3, 8+0:4:0:0:6, 4+0:3:0:0:3, 3+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 7+0:3:0:0:5, 9+0:3:0:0:6, 7+0:2:0:0:4, 8+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 3+0:2:0:0:3, 4+0:2:0:0:4, 9+0:4:0:0:6, 7+0:4:0:0:5, 8+0:3:0:0:5, 7+0:3:0:0:5, 4+0:1:0:0:2, 4+0:2:0:0:4, 3+0:2:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:3:0:0:5, 5+0:2:0:0:4, 4+0:2:0:0:3, 5+0:3:0:0:4, 7+0:4:0:0:6, 2+0:1:0:0:2, 7+0:4:1:0:6, 4+0:1:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 314+0:134:1:0:232
Ab major (4b), 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 7+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 125+0:8:1:0:42
E major (4#), 5+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 4+0:2:0:0:2, 8+0:3:0:0:3, 7+0:3:0:0:3, 8+0:2:0:0:2, 8+0:3:0:0:3, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:2:0:0:2, 7+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 7+0:2:0:0:2, 8+0:4:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 6+0:2:0:0:2, 8+0:3:0:0:3, 10+0:3:0:0:3, 8+0:2:0:0:2, 8+0:2:0:0:2, 6+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 9+0:4:0:0:4, 7+0:4:0:0:4, 9+0:3:0:0:3, 8+0:3:0:0:3, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:3:0:0:3, 6+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 7+0:4:0:0:4, 3+0:1:0:0:1, 8+0:4:1:0:4, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 6+0:2:0:0:2, 358+0:134:1:0:134
F minor (4b), 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 161+0:9:1:0:10
C# minor (4#), 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:7, 7+0:3:0:0:6, 8+0:2:0:0:5, 8+0:3:0:0:6, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:5, 7+0:3:0:0:5, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:4, 8+0:4:0:0:7, 4+0:3:0:0:4, 4+0:2:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:5, 8+0:3:0:0:5, 10+0:3:0:0:6, 8+0:2:0:0:5, 8+0:2:0:0:4, 6+0:2:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:1:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 7+0:1:0:0:4, 6+0:2:0:0:4, 3+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 9+0:4:0:0:7, 7+0:4:0:0:6, 9+0:3:0:0:6, 8+0:3:0:0:6, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 5+0:1:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:6, 6+0:2:0:0:5, 5+0:2:0:0:4, 5+0:3:0:0:5, 7+0:4:0:0:7, 3+0:1:0:0:2, 8+0:4:1:0:7, 5+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 6+0:2:0:0:5, 361+0:134:1:0:268
Db major (5b), 2+0:1:0:0:2, 2+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 6+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 156+0:8:1:0:94
B major (5#), 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:3, 4+0:2:0:0:3, 8+0:4:0:0:5, 7+0:3:0:0:4, 8+0:2:0:0:3, 8+0:3:0:0:4, 5+0:1:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 7+0:3:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 8+0:4:0:0:5, 4+0:3:0:0:3, 4+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 8+0:3:0:0:4, 10+0:3:0:0:4, 8+0:2:0:0:3, 8+0:2:0:0:3, 6+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:1, 8+0:1:0:0:2, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 9+0:4:0:0:5, 7+0:4:0:0:5, 9+0:3:0:0:4, 8+0:3:0:0:4, 4+0:1:0:0:1, 6+0:2:0:0:3, 4+0:2:0:0:3, 6+0:1:0:0:2, 6+0:2:0:0:3, 6+0:3:0:0:4, 6+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 7+0:4:0:0:5, 4+0:1:0:0:2, 9+0:4:1:0:5, 4+0:1:0:0:1, 7+0:2:0:0:3, 6+0:1:0:0:2, 7+0:1:0:0:2, 6+0:2:0:0:3, 368+0:134:1:0:187
Bb minor (5b), 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 7+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 177+0:8:1:0:16
G# minor (5#), 5+0:3:0:0:5, 5+0:3:0:0:5, 5+0:2:0:0:5, 4+0:2:0:0:4, 8+0:4:0:0:7, 7+0:3:0:0:7, 8+0:2:0:0:6, 8+0:3:0:0:7, 5+0:1:0:0:4, 6+0:1:0:0:3, 6+0:2:0:0:6, 7+0:3:0:0:6, 5+0:3:0:0:5, 5+0:3:0:0:5, 5+0:2:0:0:5, 7+0:2:0:0:5, 8+0:4:0:0:8, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:6, 8+0:3:0:0:6, 10+0:3:0:0:7, 8+0:2:0:0:6, 8+0:2:0:0:6, 6+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 6+0:1:0:0:5, 7+0:2:0:0:6, 6+0:1:0:0:4, 8+0:1:0:0:5, 6+0:2:0:0:5, 4+0:1:0:0:3, 6+0:2:0:0:5, 6+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:5, 9+0:4:0:0:7, 8+0:4:0:0:6, 9+0:3:0:0:7, 8+0:3:0:0:7, 5+0:1:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 6+0:2:0:0:5, 6+0:3:0:0:6, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:3:0:0:5, 7+0:4:0:0:7, 4+0:1:0:0:3, 9+0:4:1:0:8, 4+0:1:0:0:4, 7+0:2:0:0:5, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:2:0:0:6, 371+0:134:1:0:316
Gb major (6b), 2+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 6+0:2:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 7+0:0:1:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 196+0:12:1:0:130
F# major (6#), 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:3, 8+0:4:0:0:6, 7+0:3:0:0:5, 8+0:2:0:0:4, 8+0:3:0:0:5, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 7+0:3:0:0:5, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 8+0:2:0:0:3, 8+0:4:0:0:6, 4+0:3:0:0:3, 4+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 8+0:3:0:0:5, 10+0:3:0:0:6, 8+0:2:0:0:4, 9+0:2:0:0:4, 6+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 8+0:1:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 9+0:4:0:0:6, 7+0:4:0:0:5, 9+0:3:0:0:5, 8+0:3:0:0:5, 4+0:1:0:0:2, 6+0:2:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 5+0:2:0:0:3, 5+0:3:0:0:4, 7+0:4:0:0:6, 4+0:1:0:0:2, 9+0:4:1:0:6, 4+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:1:0:0:3, 6+0:2:0:0:4, 370+0:134:1:0:232
Eb minor (6b), 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:1:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 164+0:12:1:0:22
D# minor (6#), 6+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:5, 4+0:2:0:0:4, 8+0:4:0:0:8, 7+0:3:0:0:7, 8+0:2:0:0:7, 8+0:3:0:0:7, 5+0:1:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:6, 7+0:3:0:0:7, 6+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:5, 9+0:2:0:0:5, 8+0:4:0:0:8, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 6+0:2:0:0:6, 8+0:3:0:0:7, 10+0:3:0:0:8, 8+0:2:0:0:7, 9+0:2:0:0:7, 6+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 7+0:1:0:0:6, 7+0:2:0:0:7, 5+0:1:0:0:5, 8+0:1:0:0:6, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:2:0:0:5, 7+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:5, 9+0:4:0:0:8, 7+0:4:0:0:6, 9+0:3:0:0:8, 8+0:3:0:0:7, 4+0:1:0:0:4, 6+0:2:0:0:6, 4+0:2:0:0:4, 6+0:1:0:0:6, 6+0:2:0:0:5, 6+0:3:0:0:6, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:3:0:0:5, 7+0:4:0:0:7, 4+0:1:0:0:4, 9+0:4:1:0:9, 4+0:1:0:0:4, 7+0:2:0:0:6, 6+0:1:0:0:5, 7+0:1:0:0:6, 6+0:2:0:0:6, 380+0:134:1:0:340
