 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb major (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:1:0:0, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 133+0+55:4:1:0:10
A major (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:1:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:1:0:0:0, 4+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+4:0:0:0:0,  , 1+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:2:1:0:1, 4+0+0:0:0:0:0, 175+0+76:8:1:0:5
C minor (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:1:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 134+0+51:2:1:0:5
F# minor (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:1:0:1, 3+0+1:1:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 5+0+4:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+5:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:2:1:0:1, 4+0+0:0:0:0:0, 175+0+85:5:2:0:7
Ab major (4b), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+2:1:0:0:1, 4+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:1:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 172+0+54:6:1:0:7
E major (4#), 4+0+2:1:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:1:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:1:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+5:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:1, 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 6+0+2:2:1:0:1, 5+0+0:0:0:0:0, 213+0+83:6:1:0:5
F minor (4b), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+1:0:0:0:1, 4+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+1:0:0:0:0, 6+0+2:1:0:0:0, 7+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:1:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 173+0+47:6:1:0:7
C# minor (4#), 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:1:0:0:1, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:1:0:0:1, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:1:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:1:0:0:1, 2+0+2:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:1, 7+0+4:0:0:0:0, 4+0+2:0:1:0:0, 3+0+1:0:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+3:0:0:0:1, 6+0+2:0:0:0:1, 4+0+3:0:0:0:1, 7+0+3:0:0:0:1, 5+0+0:0:0:0:0, 217+0+84:4:1:0:9
Db major (5b), 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 5+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:1, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 3+0+0:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:0, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 205+0+65:4:1:0:9
B major (5#), 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:0:1:0:1, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:1, 7+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+6:0:0:0:1,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:1, 4+0+3:1:1:0:1, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 247+0+83:2:2:0:9
Bb minor (5b), 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 5+0+3:0:0:0:0, 8+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:0, 3+0+3:0:0:0:1, 3+0+2:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 205+0+57:4:1:0:6
G# minor (5#), 4+0+2:0:0:0:1, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:1, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:1, 7+0+4:0:0:0:0, 3+0+2:0:1:0:0, 3+0+1:0:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:1:0:0:0, 6+0+4:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:1, 5+0+2:0:0:0:1, 7+0+2:2:1:0:1, 6+0+0:0:0:0:0, 255+0+60:4:2:0:9
Gb major (6b), 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 7+0+2:0:0:0:0, 9+0+1:0:0:0:1, 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 7+0+2:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:1, 1+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:1:0:0, 3+0+3:0:0:0:1, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 5+0+3:0:0:0:0, 232+0+64:3:1:0:7
F# major (6#), 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 9+0+2:0:0:0:0, 6+0+1:0:0:0:0, 9+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 6+0+4:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 9+0+1:0:0:0:0, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:1:0:0:0, 5+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:1:1:0:2, 5+0+2:1:1:0:2, 4+0+2:0:0:0:1, 5+0+3:0:0:0:1, 5+0+5:0:0:0:3, 262+0+75:3:2:0:12
