 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, rowcost
C major (0), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:1,  , 3+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 161+0:0:0:0:16
A minor (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1,  , 4+0:0:0:0:1, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 201+0:0:0:0:39
F major (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 128+0:12:6:0:18
G major (1#), 2+0:1:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:1:0:2, 3+0:2:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:1:0:1, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0,  , 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:3:0:0:1, 4+0:1:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:3:0:0:1, 2+0:0:0:0:1,  , 2+0:2:0:0:0, 4+0:3:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 3+0:1:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 3+0:2:1:0:1, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0,  , 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0,  , 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0,  , 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:1:0:2, 3+0:2:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 189+0:114:5:0:13
D minor (1b), 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:1:0:1, 3+0:1:0:0:0, 2+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:0, 3+0:1:1:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0,  , 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:1:0:2, 3+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:1:0:1, 2+0:1:1:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:1:1:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:0, 3+0:1:1:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:1:0:1, 176+0:29:14:0:27
E minor (1#), 3+0:1:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1,  , 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0,  , 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 222+0:43:5:0:48
Bb major (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:0:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 94+0:11:7:0:29
D major (2#), 3+0:1:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:1:0:2, 3+0:2:1:0:1, 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:1:0:1, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0,  , 1+0:1:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:1:1:0:2, 3+0:2:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:1, 2+0:1:1:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:1:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 3+0:0:0:0:1,  , 3+0:2:0:0:0, 4+0:3:1:0:2, 0+0:0:0:0:0, 1+0:0:1:0:1, 3+0:1:1:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 4+0:0:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 4+0:2:1:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:1:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 2+0:1:0:0:0,  , 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0,  , 1+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:1:1:0:1, 2+0:1:0:0:0,  , 3+0:2:0:0:0, 1+0:1:0:0:0, 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:1:0:0:0, 4+0:1:1:0:2, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:1:0:1, 237+0:105:14:0:30
G minor (2b), 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:1:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:1, 1+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 126+0:17:8:0:10
B minor (2#), 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 2+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:1:0:0, 2+0:1:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:0:0:1,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:1,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:1:0:3, 3+0:1:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 4+0:2:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1,  , 2+0:1:0:0:1, 3+0:1:1:0:2, 0+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:2, 3+0:1:0:0:1, 3+0:1:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:1, 4+0:2:0:0:3, 2+0:1:0:0:1, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:0,  , 2+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1,  , 1+0:1:0:0:1, 1+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:1:0:1, 3+0:0:0:0:0,  , 2+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:1:1:0:2, 3+0:1:0:0:2, 4+0:0:0:1:2, 228+0:46:14:1:99
