 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Eb major (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 24+0:0:1:0:4
A major (3#), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:1, 5+0:1:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 36+0:7:1:0:3
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 28+0:1:1:0:1
F# minor (3#), 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:2:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 33+0:5:3:0:12
Ab major (4b), 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 35+0:0:1:0:16
E major (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 46+0:1:1:0:2
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 33+0:1:0:0:1
C# minor (4#), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 41+0:1:0:0:20
Db major (5b), 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 45+0:0:1:0:30
B major (5#), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:1:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 54+0:1:1:0:9
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 35+0:0:1:0:2
G# minor (5#), 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:1:0:2, 3+0:0:0:0:3, 3+0:0:1:0:1, 3+0:0:1:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 44+0:1:4:0:27
Gb major (6b), 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 52+0:0:1:0:40
F# major (6#), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 51+0:2:2:0:9
Eb minor (6b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 40+0:1:1:0:4
D# minor (6#), 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:2, 2+0:1:1:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:1:0:1, 4+0:1:0:0:4, 4+0:0:0:0:2, 2+0:0:1:0:1, 3+0:0:1:0:1, 5+0:0:0:0:3, 2+0:0:0:0:2, 4+0:1:1:0:3, 3+0:0:1:0:2, 1+0:0:0:0:1, 41+0:3:6:0:29
Cb major (7b), 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:1:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:4, 2+0:0:0:0:2, 55+0:1:1:0:46
C# major (7#), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 46+0:1:1:0:12
Ab minor (7b), 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 45+0:1:1:0:13
A# minor (7#), 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:3, 3+0:1:1:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:1:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:1, 38+0:1:1:1:32
