 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
C major (0), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 126+0:0:0:0:13
A minor (0), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 7+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 171+0:0:0:0:28
F major (1b), 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:2:0:0:2, 0+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 99+0:11:0:0:11
G major (1#), 1+0:0:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:4:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 3+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:4:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 3+0:1:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:1, 1+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:1:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:4:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:1:0:1, 4+0:3:0:0:0, 6+0:3:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:1:1:0:1, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:4:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:2, 2+0:1:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:1:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 166+0:86:6:0:18
D minor (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 146+0:23:0:0:13
E minor (1#), 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:2, 1+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:1:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:2, 1+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:1:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:2:0:0:2, 4+0:1:1:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:1:0:2, 5+0:2:0:0:2, 5+0:1:0:0:1, 2+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:1:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:1:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 204+0:66:6:0:72
Bb major (2b), 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 116+0:11:1:0:31
D major (2#), 1+0:0:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:1, 4+0:1:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:1:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:1:0:1, 5+0:2:0:0:0, 7+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 4+0:1:1:0:1, 5+0:2:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:1:1:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 213+0:76:6:0:18
G minor (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:1:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:1:1:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:1:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 8+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:1:0:1, 2+0:0:0:0:0, 6+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:1, 4+0:0:0:0:0, 2+0:0:1:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:1:0:1, 2+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 156+0:16:7:0:19
B minor (2#), 1+0:0:0:0:1, 3+0:1:0:0:2, 6+0:2:0:0:3, 2+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:1:1:0:1, 5+0:1:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:2, 6+0:2:0:0:3, 2+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:1:1:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:1:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:3, 5+0:1:0:0:2, 5+0:0:0:0:2, 4+0:1:1:0:1, 6+0:2:0:0:3, 7+0:2:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:1:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 2+0:1:0:0:1, 249+0:64:6:0:107
