 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
C major (0), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+3:1:0:0:1, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0,  , 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:1:0:0:1, 3+0+1:0:1:0:0, 3+0+2:0:0:0:0, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 5+0+2:1:0:0:1, 2+0+1:0:0:0:0, 4+0+4:1:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:1, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 102+0+49:7:1:0:7
A minor (0), 1+0+4:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0,  , 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+4:0:0:0:1, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:1, 4+0+1:1:0:0:0,  , 3+0+1:1:0:0:1, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:1, 3+0+2:0:1:0:1, 3+0+4:0:0:0:0, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 5+0+3:1:0:0:0, 2+0+1:1:0:0:0, 4+0+2:1:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:1, 2+0+1:0:0:0:0, 1+0+4:0:0:0:0, 2+0+3:0:0:0:1, 2+0+2:0:0:0:0, 103+0+79:6:1:0:10
F major (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 2+0+1:1:0:0:1, 2+0+3:0:1:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:1:0:0, 3+0+2:0:0:0:1, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0, 4+0+2:1:0:0:1, 2+0+0:0:0:0:0, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 73+0+48:6:2:0:10
G major (1#), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:1, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0,  , 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:1:0:0:1, 3+0+2:0:1:0:0, 4+0+2:0:0:0:0, 3+0+1:1:0:0:1, 1+0+3:0:0:0:0, 5+0+3:1:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 119+0+51:4:1:0:4
D minor (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+3:1:0:0:1, 1+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 2+0+1:1:0:0:1, 2+0+3:0:1:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:1:0:0, 3+0+2:0:0:0:1, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0, 4+0+2:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:1:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 72+0+59:6:2:0:8
E minor (1#), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0,  , 2+0+1:0:0:0:1, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:1:0:0:0,  , 3+0+1:0:0:0:0, 3+0+5:2:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:1:0:0:0, 3+0+2:0:1:0:0, 4+0+2:0:0:0:0, 3+0+1:1:0:0:1, 1+0+3:0:0:0:0, 5+0+3:1:0:0:0, 2+0+1:1:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 119+0+58:7:1:0:3
Bb major (2b), 0+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+2:0:0:0:0, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:1:0:0:1, 2+0+1:0:1:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 2+0+1:0:1:0:0, 2+0+2:0:0:0:1, 1+0+1:1:0:0:1, 4+0+3:0:0:0:2, 3+0+2:1:0:0:1, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+3:0:0:0:1, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 47+0+47:6:2:0:13
D major (2#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0,  , 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:1:0:1, 5+0+4:0:0:0:0, 4+0+1:1:0:0:1, 2+0+3:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:1:1:0:1, 5+0+2:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 145+0+75:2:2:0:3
G minor (2b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:1:0:0:1, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:1:0:0:1, 3+0+1:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:1:0:0, 2+0+2:0:0:0:1, 1+0+1:1:0:0:1, 4+0+3:0:0:0:0, 3+0+2:1:0:0:1, 1+0+1:0:0:0:0, 2+0+4:1:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 48+0+51:6:1:0:9
B minor (2#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0,  , 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 1+0+3:1:0:0:1, 3+0+3:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:1:0:0, 5+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+3:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:1:1:0:1, 5+0+2:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 144+0+65:3:2:0:3
