 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:1:0:1, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:1:0:2, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 164+0+63:2:2:0:6
A minor (0), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:1:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 7+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:1, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:1:0:1, 1+0+2:0:0:0:0, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:1:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 5+0+3:1:0:0:1, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 174+0+82:6:1:0:11
F major (1b), 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:1:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:1:0:1, 5+0+2:1:0:0:0, 0+0+0:0:0:0:0, 135+0+51:4:2:0:5
G major (1#), 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:1, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:1, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:1:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:1:0:1, 2+0+2:0:0:0:0, 5+0+2:1:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:1:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:1:0:0:1, 5+0+3:1:0:0:1, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 193+0+89:4:2:0:9
D minor (1b), 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:1:0:1, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:1, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:1, 6+0+3:1:0:0:1, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 147+0+66:3:1:0:7
E minor (1#), 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:1, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 6+0+3:2:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:0, 4+0+1:0:0:0:1, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 7+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:1:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:0:0:0:1, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:1:0:0:1, 6+0+3:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 203+0+89:4:1:0:12
Bb major (2b), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:1:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:1, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:1:0:1, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:1:0:0, 4+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:2, 3+0+3:0:1:0:0, 4+0+2:0:1:0:0, 0+0+0:0:0:0:0, 127+0+53:2:4:0:10
D major (2#), 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:1, 3+0+1:0:0:0:1, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 7+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:1:0:1, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:1:0:1, 3+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:1:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:1, 3+0+1:0:0:0:1, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:1:0:0:1, 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 223+0+85:2:2:0:9
G minor (2b), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:1:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:1:0:0:1, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:1:0:1, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:1:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:1:0:2, 6+0+3:0:0:0:0, 0+0+0:0:0:0:0, 129+0+53:3:3:0:8
B minor (2#), 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 5+0+2:0:0:0:1, 3+0+1:0:0:0:1, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:1, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0,  , 2+0+2:0:0:0:0, 5+0+4:1:0:0:1, 3+0+3:0:1:0:1, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+3:2:0:0:0, 3+0+1:0:0:0:0, 3+0+2:1:0:0:1, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+3:0:1:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:1, 5+0+3:0:0:0:0, 6+0+2:0:0:0:1, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:1:0:0, 2+0+2:0:1:0:1, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+3:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 5+0+2:0:0:0:1, 3+0+1:0:0:0:1, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:0:0:0:0, 3+0+2:0:0:0:0,  , 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:1:0:0:1, 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 216+0+100:7:4:0:16
