 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, rowcost
Eb major (3b), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0,  , 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:5:0:0:33
A major (3#), 4+0:2:0:0:1, 5+0:1:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0,  , 2+0:1:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 6+0:0:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:0, 2+0:2:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:2:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0,  , 3+0:1:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:1,  , 2+0:2:0:0:1, 4+0:2:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:0, 2+0:2:0:0:1, 3+0:2:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0, 204+0:70:0:0:28
C minor (3b), 1+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:1:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 140+0:20:0:0:8
F# minor (3#), 4+0:1:0:0:2, 5+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:1:0:0:2, 4+0:0:0:0:2, 5+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 7+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 4+0:2:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:3, 2+0:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:2:0:0:4, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:3,  , 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:4, 3+0:1:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:3,  , 2+0:1:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:2, 4+0:2:0:0:3, 2+0:1:0:0:2, 217+0:47:0:0:122
Ab major (4b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 139+0:5:0:0:63
E major (4#), 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 7+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1,  , 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 218+0:31:0:0:31
F minor (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 160+0:6:0:0:6
C# minor (4#), 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 2+0:1:0:0:2, 5+0:2:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:4, 3+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:2, 6+0:2:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:1:0:0:3, 8+0:0:0:0:3, 5+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:1:0:0:3,  , 3+0:0:0:0:1, 3+0:0:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:3,  , 3+0:1:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 231+0:31:0:0:136
Db major (5b), 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0,  , 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 6+0:0:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1,  , 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:1, 5+0:2:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2,  , 1+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 166+0:6:0:0:104
B major (5#), 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1,  , 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 5+0:1:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:0,  , 2+0:1:0:0:1, 4+0:1:0:0:1, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 217+0:14:0:0:45
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 142+0:6:0:0:19
G# minor (5#), 4+0:1:0:0:4, 5+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1,  , 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 6+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:0:0:0:3, 7+0:2:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:2,  , 2+0:0:0:0:1, 5+0:0:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:5, 6+0:1:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3,  , 2+0:1:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:3, 4+0:0:0:0:3, 3+0:1:0:0:2, 231+0:14:0:0:161
Gb major (6b), 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:0,  , 2+0:0:0:0:2, 2+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:5, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:1:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:2, 6+0:2:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3,  , 1+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 209+0:6:0:0:135
F# major (6#), 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 8+0:2:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2,  , 1+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:3, 5+0:1:0:0:2, 7+0:0:0:0:2, 5+0:0:0:0:1,  , 2+0:1:0:0:1, 4+0:1:0:0:2, 7+0:0:0:0:2, 3+0:0:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:2, 231+0:14:0:0:88
