 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb major (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:1, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 0+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+0:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:1, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 133+0+65:4:0:0:12
A major (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+4:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+4:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+4:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+2:1:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:2:0:0:0, 5+0+5:2:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:1, 4+0+3:0:0:0:0, 179+0+87:9:0:0:2
C minor (3b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+2:0:0:0:0, 0+0+2:0:0:0:0, 0+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 6+0+3:1:0:0:0, 5+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:1:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 134+0+79:6:0:0:6
F# minor (3#), 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:0:0:0:0, 5+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:1:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+4:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+5:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:2:0:0:0, 5+0+5:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 6+0+2:1:0:0:1, 4+0+2:0:0:0:0, 179+0+100:8:0:0:1
Ab major (4b), 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+1:0:0:0:1, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 0+0+3:0:0:0:0, 2+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:1, 2+0+0:0:0:0:0,  , 5+0+1:0:0:0:0, 6+0+2:1:0:0:0, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 174+0+71:6:0:0:8
E major (4#), 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+2:0:0:0:0, 4+0+4:0:0:0:0, 6+0+4:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:1:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+4:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:1:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+5:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+2:1:0:0:0, 5+0+0:0:0:0:0, 218+0+97:7:0:0:0
F minor (4b), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+1:0:0:0:1, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+4:0:0:0:0, 0+0+2:0:0:0:0, 0+0+3:0:0:0:0, 2+0+1:1:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:1, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 173+0+61:5:0:0:6
C# minor (4#), 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+6:0:0:0:0, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 6+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+5:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+2:1:0:0:1, 5+0+1:0:0:0:0, 218+0+88:1:0:0:2
Db major (5b), 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+1:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+1:0:0:0:1, 5+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:1, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 3+0+0:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 206+0+71:4:0:0:10
B major (5#), 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 6+0+4:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+5:0:0:0:0, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 259+0+85:1:0:0:0
Bb minor (5b), 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:1:0:0:1, 8+0+1:0:0:0:1, 5+0+2:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+4:0:0:0:0, 1+0+2:0:0:0:0, 0+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 3+0+0:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 206+0+62:4:0:0:7
G# minor (5#), 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:1:0:0:0, 7+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 6+0+4:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+6:0:0:0:0, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 262+0+75:1:0:0:0
Gb major (6b), 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:2, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:2, 3+0+1:1:0:0:1, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 7+0+2:0:0:0:0, 9+0+1:0:0:0:1, 5+0+2:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:2, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:1, 7+0+3:0:0:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+3:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:1, 4+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 5+0+1:0:0:0:0, 238+0+78:3:0:0:15
F# major (6#), 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 9+0+1:0:0:0:1, 6+0+4:0:0:0:0, 9+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 7+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 9+0+1:0:0:0:0, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+2:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+5:0:0:0:0, 7+0+2:0:0:0:0, 5+0+2:0:0:0:0, 8+0+2:0:0:0:0, 6+0+2:0:0:0:0, 291+0+81:0:0:0:1
