 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 142+0:0:2:0:14
A minor (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:2, 6+1:0:1:0:2, 4+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 169+1:0:2:0:37
A minor mel (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:0, 6+0:0:0:0:1, 6+0:0:0:0:2, 7+0:0:1:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:1:0:2, 5+0:0:0:0:0, 5+0:0:0:0:2, 7+1:0:1:0:2, 5+0:0:0:0:2, 5+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 217+1:0:4:0:36
C major blues (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 214+0:0:4:0:15
A minor blues (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 214+0:0:4:0:15
C dorian (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 190+0:0:4:0:15
C phrygian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 99+0:0:3:0:15
C lydian (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 190+0:0:4:0:15
C mixolydian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 99+0:0:3:0:15
C aeolian (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 142+0:0:2:0:14
