 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb major (3b), 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0,  , 3+0+1:0:0:0:1, 0+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:2, 1+0+2:0:0:0:0,  ,  ,  , 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 4+0+4:2:0:0:2, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+4:1:0:0:1, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:0:0:1, 0+0+0:0:0:0:0, 3+0+5:0:0:0:1, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 71+0+75:11:0:0:21
A major (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+4:0:0:0:0, 6+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+5:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 7+0+5:2:0:0:2, 3+0+3:0:0:0:0, 5+0+3:0:1:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:2:0:0:0, 4+0+4:0:0:0:0, 3+0+0:0:0:0:0,  , 3+0+7:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 12+0+5:1:0:0:0, 3+0+3:0:0:0:0, 6+0+5:1:0:0:1, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 211+0+129:6:1:0:4
C minor (3b), 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0,  , 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:2, 1+0+1:0:0:0:0,  ,  ,  , 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 4+0+4:2:0:0:2, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+4:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+3:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:1:0:0:1, 2+0+3:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:0:0:1, 0+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+2:0:0:0:0, 71+0+77:12:0:0:17
F# minor (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+4:0:0:0:0, 6+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 7+0+5:2:0:0:2, 3+0+2:0:0:0:0, 5+0+2:0:1:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 3+0+7:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 6+0+5:1:0:0:1, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 213+0+97:3:1:0:3
Ab major (4b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 4+0+5:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 76+0+66:3:0:0:10
E major (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 8+1+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 8+0+2:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:1:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 239+1+86:1:1:0:1
F minor (4b), 1+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+5:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 0+0+7:0:0:0:0, 1+0+4:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:1:0:0:1, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 76+0+84:3:0:0:5
C# minor (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 8+1+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 8+0+2:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:1:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 240+1+79:0:1:0:1
Db major (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 98+0+62:0:0:0:9
B major (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 1+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+5:1:1:0:1, 4+0+1:0:0:0:0, 7+0+1:0:1:0:1, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 241+0+93:2:2:0:3
Bb minor (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:1, 3+0+3:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:1, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 0+0+4:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+5:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 98+0+70:0:0:0:7
G# minor (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 1+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+5:1:1:0:1, 4+0+1:0:0:0:0, 7+0+1:0:1:0:1, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 241+0+93:2:2:0:3
Gb major (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:1, 4+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:1, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+4:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 1+0+4:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 133+0+72:0:0:0:7
F# major (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+7:1:1:0:1, 4+0+2:0:0:0:0, 7+0+2:0:1:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 2+0+7:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 9+0+5:1:0:0:1, 4+0+2:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 238+0+101:3:2:0:3
Eb minor (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+3:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 4+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:1, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0,  , 4+0+4:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 133+0+75:0:0:0:6
D# minor (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+7:1:1:0:1, 4+0+2:0:0:0:0, 7+0+2:0:1:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 2+0+7:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 9+0+5:1:0:0:1, 4+0+2:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 238+0+101:3:2:0:3
