 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:2:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+5:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:1:0:0:1, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:3:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:2, 3+0+2:2:0:0:2, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+2:0:0:0:1, 3+0+2:1:0:0:1, 3+0+3:0:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 132+0+93:10:0:0:11
A minor (0), 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:0:0:0:1, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+5:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:1, 0+0+0:0:0:0:0, 3+0+3:0:0:0:2, 3+0+2:2:0:0:2, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+2:0:0:0:1, 3+0+2:1:0:0:1, 3+0+5:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 132+0+99:4:0:0:9
F major (1b), 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:1:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:2:0:0:2, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+2:1:0:0:1, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 82+0+82:8:0:0:9
G major (1#), 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0,  , 4+0+3:0:0:0:1, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:1, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:2, 3+0+3:1:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 5+0+3:0:0:0:0, 3+0+2:1:0:0:1, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 162+0+89:2:0:0:12
D minor (1b), 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+5:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:2:0:0:2, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+2:1:0:0:1, 2+0+1:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 82+0+88:7:0:0:8
E minor (1#), 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:2:0:0:0, 1+0+2:0:0:0:0,  , 4+0+3:1:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:1:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:2, 3+0+3:1:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 5+0+3:0:0:0:0, 3+0+2:1:0:0:1, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 162+0+98:11:0:0:11
Bb major (2b), 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+3:2:0:0:2, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 1+0+2:1:0:0:1, 1+0+3:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 68+0+60:6:0:0:14
D major (2#), 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+2:2:0:0:0, 1+0+2:0:0:0:0,  , 5+0+3:1:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:1:0:0:0, 4+0+4:3:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:2, 3+0+2:1:0:0:1, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 5+0+3:1:0:0:1, 4+0+2:1:0:0:1, 5+0+1:0:0:0:1, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 203+0+98:10:0:0:6
G minor (2b), 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+3:1:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+1:0:0:0:0, 0+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 1+0+2:1:0:0:1, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 68+0+66:3:0:0:10
B minor (2#), 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 5+0+3:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:1:0:0:0, 4+0+4:3:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:1, 3+0+3:1:0:0:1, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 6+0+3:0:0:0:0, 4+0+2:1:0:0:1, 5+0+1:0:0:0:1, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 205+0+103:7:0:0:4
