 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
C locrian (0), 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 61+0:0:3:0:12
F major (1b), 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 54+0:0:2:0:11
G major (1#), 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 10+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 73+0:0:2:0:11
D minor (1b), 5+0:0:0:0:1, 2+0:1:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:0, 7+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:3, 70+0:10:2:0:20
E minor (1#), 5+0:3:0:0:3, 2+0:1:0:0:1, 5+0:3:0:0:3, 2+0:0:0:0:0, 11+0:4:0:0:4, 2+0:0:0:0:0, 5+0:3:1:0:3, 3+0:2:0:0:2, 3+0:1:0:0:1, 5+0:4:0:0:4, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:4:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:3:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 7+0:5:1:0:5, 93+0:42:2:0:42
D minor mel (1b), 4+0:0:0:0:1, 3+0:1:0:0:0, 6+0:1:0:0:2, 3+0:1:0:0:0, 8+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:2:0:0:1, 2+0:2:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:2:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:0:3, 76+0:10:2:0:20
E minor mel (1#), 6+0:3:0:0:3, 3+0:1:0:0:1, 6+0:3:0:0:3, 3+0:0:0:0:0, 10+0:4:0:0:4, 1+0:0:0:0:0, 6+0:3:1:0:3, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:4:0:0:4, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:4:0:0:4, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 3+0:0:0:0:0, 7+0:5:1:0:5, 109+0:42:2:0:42
F major blues (1b), 6+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:1, 11+0:2:0:0:2, 4+0:1:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 100+0:12:2:0:14
G major blues (1#), 6+0:2:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 4+0:0:0:0:0, 10+0:2:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:2, 4+0:1:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:3:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:1:0:2, 101+0:28:2:0:14
D minor blues (1b), 6+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:1, 11+0:2:0:0:2, 4+0:1:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 100+0:12:2:0:14
E minor blues (1#), 6+0:2:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 4+0:0:0:0:0, 10+0:2:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:2, 4+0:1:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:3:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:1:0:2, 101+0:28:2:0:14
F dorian (1b), 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 60+0:0:2:0:11
G dorian (1#), 5+0:3:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 9+0:4:0:0:0, 0+0:0:0:0:0, 5+0:3:1:0:2, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 7+0:5:1:0:2, 89+0:42:2:0:14
F phrygian (1b), 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 61+0:0:3:0:12
G phrygian (1#), 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 60+0:0:2:0:11
F lydian (1b), 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 60+0:0:2:0:11
G lydian (1#), 5+0:3:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 9+0:4:0:0:0, 0+0:0:0:0:0, 5+0:3:1:0:2, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 7+0:5:1:0:2, 89+0:42:2:0:14
F mixolydian (1b), 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 61+0:0:3:0:12
G mixolydian (1#), 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 60+0:0:2:0:11
F aeolian (1b), 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 54+0:0:2:0:11
G aeolian (1#), 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 10+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 73+0:0:2:0:11
F locrian (1b), 5+0:0:1:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 10+0:2:0:0:2, 4+0:1:0:0:1, 4+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 78+0:12:3:0:15
G locrian (1#), 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 54+0:0:2:0:11
Bb major (2b), 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 61+0:0:3:0:12
D major (2#), 5+0:3:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 9+0:4:0:0:0, 0+0:0:0:0:0, 5+0:3:1:0:2, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 7+0:5:1:0:2, 89+0:42:2:0:14
G minor (2b), 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 10+0:1:0:0:0, 3+0:1:0:0:0, 4+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 74+0:7:3:0:15
B minor (2#), 6+0:3:0:0:4, 3+0:1:0:0:1, 6+0:3:0:0:4, 2+0:0:0:0:1, 10+0:4:0:0:6, 1+0:0:0:0:0, 6+0:3:1:0:4, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:3:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 7+0:5:1:0:6, 109+0:42:2:0:62
G minor mel (2b), 5+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 9+0:1:0:0:0, 2+0:1:0:0:0, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:0:2, 67+0:7:2:0:14
B minor mel (2#), 6+0:3:0:0:4, 4+0:1:0:0:1, 7+0:3:0:0:4, 3+0:0:0:0:1, 11+0:4:0:0:6, 2+0:0:0:0:0, 7+0:3:1:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 5+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:3:0:0:3, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 8+0:5:1:0:6, 123+0:42:2:0:62
Bb major blues (2b), 7+0:0:0:0:1, 4+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:2, 11+0:2:0:0:3, 5+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 108+0:12:2:0:19
D major blues (2#), 5+0:3:0:0:1, 4+0:1:0:0:0, 7+0:3:0:0:2, 4+0:0:0:0:0, 11+0:4:0:0:1, 2+0:0:0:0:0, 6+0:3:1:0:3, 5+0:2:0:0:0, 3+0:1:0:0:0, 7+0:4:0:0:2, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:3:0:0:2, 5+0:2:0:0:0, 3+0:1:0:0:0, 7+0:4:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 4+0:1:0:0:0, 2+0:0:0:0:0, 8+0:5:1:0:3, 112+0:42:2:0:20
