 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
C locrian (0),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F major (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:2:0:0:2, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+5:1:0:0:2, 3+0+2:1:0:0:2, 4+0+4:0:0:0:1, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 8+0+7:0:1:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:2:0:0:2, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:1:0:1, 8+0+7:3:0:0:3, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+8:0:1:0:1, 2+0+1:1:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 6+0+6:2:0:0:3, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:0:1:0:0, 1+0+0:0:0:0:0, 104+0+84:13:4:0:21
G major (1#), 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:2:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 6+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+5:1:0:0:2, 3+0+2:1:0:0:1, 3+0+4:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 2+0+2:1:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 7+0+10:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:1:0:0:0, 2+0+2:0:0:0:0, 7+0+7:1:0:0:1, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+7:0:0:0:1, 2+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 0+0+0:0:0:0:0, 6+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 3+0+0:0:0:0:0, 153+0+81:8:0:0:7
D minor (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:2:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+4:0:0:0:0, 3+0+1:1:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:1:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 8+0+6:0:1:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:2:0:0:2, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:1:0:1, 8+0+7:3:0:0:3, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+6:0:1:0:1, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 8+0+4:1:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:0:1:0:1, 1+0+0:0:0:0:0, 108+0+74:11:4:0:10
E minor (1#), 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:2:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 6+0+4:0:0:0:0, 3+0+3:0:0:0:1, 3+0+0:0:0:0:0, 4+0+4:1:0:0:1, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:1:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:1:0:0:0, 1+0+1:1:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 7+0+10:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:1:0:0:0, 2+0+2:2:0:0:0, 6+0+8:0:0:0:3, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+7:0:0:0:1, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 0+0+0:0:0:0:0, 6+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+6:0:0:0:0, 3+0+1:0:0:0:0, 152+0+92:9:0:0:7
D minor mel (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
E minor mel (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F major blues (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G major blues (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
D minor blues (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
E minor blues (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F dorian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G dorian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F phrygian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G phrygian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F lydian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G lydian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F mixolydian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G mixolydian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F aeolian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G aeolian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
F locrian (1b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G locrian (1#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
Bb major (2b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:2:0:0:2, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 2+0+1:0:1:0:0, 0+0+0:0:0:0:0, 6+0+4:0:0:0:3, 2+0+2:1:0:0:2, 3+0+4:0:0:0:1, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 3+0+3:0:1:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 9+0+7:0:1:0:2, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:2:0:0:2, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:1:0:1, 9+0+7:3:0:0:3, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+8:0:1:0:2, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 8+0+3:0:1:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+5:0:1:0:0, 0+0+0:0:0:0:0, 87+0+76:10:7:0:23
D major (2#), 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:2:0:0:0, 2+0+0:0:0:0:0, 6+0+2:0:0:0:0, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:0, 4+0+2:0:0:0:0, 4+0+5:0:0:0:0, 4+0+1:1:0:0:1, 1+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:1:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 7+0+4:0:0:0:0, 8+0+6:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+4:1:0:0:1, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:0:0:0:0, 8+0+7:1:0:0:1, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+6:0:0:0:0, 3+0+0:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+6:0:0:0:0, 4+0+1:0:0:0:0, 183+0+84:7:0:0:3
G minor (2b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:2:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:1:0:1, 0+0+0:0:0:0:0, 4+0+5:1:0:0:2, 2+0+2:1:0:0:2, 3+0+4:0:0:0:1, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 3+0+2:1:1:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 9+0+6:0:1:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:2:0:0:2, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:1:0:1, 9+0+5:1:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 6+0+7:0:0:0:1, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 8+0+4:1:1:0:1, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+5:0:1:0:1, 0+0+0:0:0:0:0, 86+0+72:10:6:0:17
B minor (2#), 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:2:0:0:0, 2+0+0:0:0:0:0, 6+0+2:0:0:0:0, 6+0+2:0:0:0:1, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+5:0:0:0:2, 4+0+2:0:0:0:0, 4+0+5:0:0:0:0, 4+0+1:1:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:1:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+4:0:0:0:0, 8+0+7:0:0:0:1, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 5+0+4:1:0:0:1, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+1:1:0:0:0, 3+0+2:2:0:0:0, 8+0+7:1:0:0:1, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+8:0:0:0:1, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:2:0:0:0, 4+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 7+0+6:0:0:0:0, 4+0+1:0:0:0:0, 185+0+92:11:0:0:9
G minor mel (2b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
B minor mel (2#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
Bb major blues (2b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
D major blues (2#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
G minor blues (2b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
B minor blues (2#),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
Bb dorian (2b),  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0
