 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:2:0:0:2, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 5+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+5:2:0:0:2, 6+0+6:3:0:0:2, 7+0+7:3:0:0:2, 6+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+3:0:0:0:1, 7+0+7:1:0:0:0, 4+0+2:2:0:0:2, 5+0+3:0:0:0:0, 6+0+6:0:0:0:0, 6+0+3:1:0:0:1, 1+0+0:0:0:0:0, 121+0+70:18:0:0:15
A minor (0), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:1:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 5+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 6+0+6:0:0:0:4, 6+0+6:3:0:0:2, 7+0+7:3:0:0:2, 6+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+6:0:0:0:0, 7+0+7:1:0:0:0, 4+0+2:2:0:0:2, 5+0+3:0:0:0:0, 6+0+6:0:0:0:0, 6+0+5:1:0:0:0, 1+0+0:0:0:0:0, 123+0+78:15:0:0:14
F major (1b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:2:0:0:2, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+3:0:0:0:0, 4+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 6+0+5:3:0:0:4, 6+0+6:1:0:0:1, 5+0+6:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 5+0+1:0:0:0:1, 5+0+6:0:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+6:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 99+0+67:7:0:0:9
G major (1#), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 5+0+2:2:0:0:2, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 4+0+5:1:0:0:1, 6+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:2:0:0:2, 7+0+6:3:0:0:2, 8+0+7:3:0:0:2, 7+0+4:3:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 3+0+3:0:0:0:1, 7+0+7:0:0:0:0, 5+0+2:2:0:0:2, 4+0+3:0:0:0:0, 7+0+6:0:0:0:0, 7+0+5:1:0:0:0, 1+0+0:0:0:0:0, 128+0+75:17:0:0:14
D minor (1b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+4:0:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+3:0:0:0:0, 4+0+5:1:0:0:1, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 6+0+5:0:0:0:0, 6+0+6:3:0:0:3, 6+0+6:1:0:0:1, 5+0+4:1:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 5+0+3:0:0:0:1, 5+0+7:1:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+6:0:0:0:0, 5+0+3:1:0:0:1, 1+0+0:0:0:0:0, 99+0+72:8:0:0:8
E minor (1#), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+4:0:0:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+3:0:0:0:0, 4+0+5:1:0:0:1, 7+0+8:0:0:0:1, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:0:0:4, 7+0+6:3:0:0:2, 8+0+7:3:0:0:2, 7+0+9:0:0:0:2, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+3:2:0:0:2, 8+0+7:0:0:0:1, 5+0+3:0:0:0:2, 4+0+4:2:0:0:0, 8+0+6:0:0:0:1, 7+0+5:1:0:0:2, 1+0+0:0:0:0:0, 132+0+96:12:0:0:21
Bb major (2b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 4+0+5:0:0:0:0, 4+0+2:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 5+0+5:3:0:0:4, 5+0+6:1:0:0:2, 4+0+4:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+1:0:0:0:1, 4+0+6:0:0:0:0, 3+0+3:1:0:0:2, 3+0+3:0:0:0:0, 3+0+6:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 71+0+57:8:0:0:12
D major (2#), 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+4:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+1:1:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+3:0:0:0:0, 4+0+5:1:0:0:1, 8+0+8:0:0:0:1, 0+0+0:0:0:0:0, 6+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:2, 8+0+6:3:0:0:3, 10+0+6:1:0:0:1, 7+0+9:0:0:0:2, 0+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+3:2:0:0:2, 9+0+7:0:0:0:1, 7+0+3:0:0:0:2, 4+0+4:2:0:0:0, 7+0+6:0:0:0:1, 6+0+5:1:0:0:2, 1+0+0:0:0:0:0, 148+0+84:12:0:0:19
G minor (2b), 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:2:0:0:2, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+3:0:0:0:0, 3+0+5:1:0:0:1, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 5+0+6:3:0:0:2, 5+0+7:1:0:0:0, 4+0+4:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+3:0:0:0:1, 4+0+7:1:0:0:0, 3+0+2:1:0:0:1, 3+0+3:0:0:0:0, 3+0+6:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 70+0+67:10:0:0:7
B minor (2#), 2+0+3:0:0:0:0, 2+0+2:1:0:0:1, 4+0+3:0:0:0:1, 6+0+5:0:0:0:1, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+3:0:0:0:0, 4+0+5:1:0:0:1, 8+0+8:0:0:0:1, 0+0+0:0:0:0:0, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:0:0:2, 8+0+5:0:0:0:1, 9+0+10:0:0:0:2, 7+0+8:0:0:0:1, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 1+0+0:0:0:0:0,  , 4+0+3:2:0:0:2, 9+0+7:0:0:0:1, 7+0+3:0:0:0:2, 4+0+4:2:0:0:2, 7+0+6:0:0:0:1, 7+0+2:0:0:0:1, 1+0+0:0:0:0:0, 150+0+112:6:0:0:20
