 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C major (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+1:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:3, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:1:2, 5+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 151+3:0:1:6:30
A minor (0), 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:1:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:1:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:1:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:1:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:1:1:4, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 7+0:0:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:1:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:0, 7+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 8+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 198+3:0:1:6:60
F major (1b), 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:1:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+1:0:0:1:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:1:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:1:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:2, 5+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:2, 7+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 163+3:13:4:6:23
G major (1#), 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:0:1:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 5+1:4:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+0:4:0:1:2, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:0:1:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 0+0:0:0:0:0, 7+0:5:1:1:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:1, 2+0:1:1:0:1, 6+0:5:0:0:1, 6+0:3:0:0:1, 6+0:5:1:0:2, 8+0:4:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 6+0:3:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:0, 0+0:0:0:0:0, 5+0:4:0:1:2, 5+0:4:0:0:1, 5+0:3:0:0:1, 5+0:5:0:0:2, 4+0:1:0:0:0, 5+0:2:0:0:2, 2+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 9+0:5:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 190+3:100:3:6:35
D minor (1b), 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:1:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 5+0:0:0:1:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:1:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:1:1:3, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:1:0:1, 6+0:0:0:0:3, 7+0:0:0:0:2, 6+0:0:0:0:2, 7+0:0:0:0:2, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 7+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:1:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 5+0:2:0:0:0, 5+0:2:1:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 4+0:2:1:0:1, 6+0:1:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 207+0:21:8:6:47
E minor (1#), 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:4:0:1:3, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+1:4:0:1:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:4:0:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:4:0:1:3, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 7+0:5:1:1:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 6+0:4:0:0:4, 7+0:3:0:0:3, 7+0:5:1:0:5, 9+0:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 7+0:3:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:4:0:1:3, 5+0:3:0:0:3, 5+0:3:0:0:3, 5+0:5:0:0:5, 5+0:0:0:0:0, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 10+0:4:0:0:4, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 234+3:80:3:6:75
Bb major (2b), 1+0:0:0:0:1, 4+0:0:0:0:1, 4+1:0:0:1:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:2, 4+0:1:0:0:2, 4+1:0:0:1:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:1:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+1:0:0:1:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:1:1:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:1:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:1:0:1, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 183+3:11:5:6:51
D major (2#), 1+0:0:0:0:0, 3+0:1:0:0:0, 6+0:5:1:1:3, 2+0:0:0:0:0, 3+0:2:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 6+0:5:1:1:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:0:1:2, 1+0:0:0:0:0, 3+0:1:0:0:0, 6+0:5:1:1:3, 2+0:0:0:0:0, 3+0:2:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 7+0:5:1:1:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:2, 3+0:1:1:0:1, 7+0:5:0:0:3, 7+0:3:0:0:2, 7+0:5:1:0:3, 9+0:4:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 7+0:3:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 6+0:4:0:1:2, 6+0:4:0:0:2, 6+0:3:0:0:2, 6+0:5:0:0:3, 5+0:0:0:0:0, 5+0:2:1:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 8+0:4:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 234+0:94:7:6:47
G minor (2b), 2+0:0:0:0:0, 4+0:0:0:0:0, 4+1:0:0:1:2, 3+0:0:0:0:0, 2+0:1:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:1:0:0:0, 4+1:0:0:1:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+1:0:0:1:2, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:3, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:2:0:2, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:1:0:2, 6+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:1:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 7+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 222+3:11:7:6:35
B minor (2#), 2+0:0:0:0:1, 4+0:0:0:0:0, 6+0:5:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:5:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:4:0:1:4, 2+0:0:0:0:1, 4+0:0:0:0:0, 6+0:5:1:1:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:2:0:0:3, 2+0:0:0:0:0, 7+0:5:1:1:5, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:1:0:0, 7+0:4:0:0:4, 7+0:3:0:0:4, 7+0:5:1:0:6, 9+0:4:0:0:5, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:2, 7+0:3:0:0:5, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:4:0:1:3, 6+0:3:0:0:3, 6+0:3:0:0:4, 6+0:5:0:0:5, 5+0:1:0:0:2, 5+0:1:1:0:3, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:3, 5+0:0:0:0:1, 8+0:4:0:0:5, 5+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 261+0:73:7:6:116
