 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
A major (3#), 3+0:2:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0,  , 6+0:3:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:1, 5+0:1:1:0:3,  ,  ,  , 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:1:1:0:3, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0,  , 4+0:1:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:1, 4+0:2:1:0:2, 3+0:1:0:0:0,  , 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 8+0:2:1:0:2, 3+0:0:1:0:1, 5+0:2:1:0:2, 5+0:2:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:2, 5+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:1:0:1, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 183+0:60:10:0:36
C minor (3b), 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:3:0:1:2, 3+0:1:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0,  , 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 108+0:20:0:1:7
F# minor (3#), 3+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1,  , 5+0:3:0:0:4, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:1:0:1,  ,  ,  , 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:1:0:1, 3+0:1:0:0:2, 5+0:2:1:0:3, 2+0:0:0:0:1, 2+0:0:0:0:0,  , 3+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:1, 2+0:1:0:0:2,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+0:2:0:0:3, 2+0:0:0:0:0, 4+0:2:1:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 160+0:27:8:0:57
Ab major (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 78+0:2:0:0:26
E major (4#), 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0,  , 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:1:0:2,  ,  ,  , 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:1:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:1:0:1, 4+0:1:0:0:1,  , 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:1:0:3, 2+0:0:1:0:1, 5+0:1:1:0:2, 5+0:1:0:0:1, 5+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 196+0:16:10:0:26
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 3+0:2:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 104+0:6:1:0:6
C# minor (4#), 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3,  ,  ,  , 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:1:0:1, 3+0:1:0:0:2,  , 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+0:2:1:0:3, 2+0:0:1:0:1, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:1:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 172+0:14:4:0:75
Db major (5b), 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1,  , 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 102+0:1:0:0:60
B major (5#), 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0,  , 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:2, 3+0:0:1:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:3,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1,  , 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:0, 3+0:0:1:0:0, 5+0:0:0:0:1,  , 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:2:1:0:2, 2+0:0:1:0:0, 6+0:1:1:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:1:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 170+0:11:11:0:49
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 104+0:2:0:0:8
G# minor (5#), 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2,  , 4+0:0:1:0:1, 3+0:0:0:0:3, 4+0:1:0:0:2, 3+0:0:1:0:2, 2+0:0:1:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:3,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:1:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1,  , 5+0:1:1:0:3, 3+0:0:1:0:2, 4+0:0:0:0:2, 3+0:0:1:0:1, 5+0:0:0:0:3,  , 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:1:2:0:1, 2+0:1:0:0:2, 5+0:1:2:0:2, 3+0:0:1:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 0+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:1:0:0, 2+0:0:0:0:2, 3+0:0:1:0:2, 2+0:0:1:0:1, 1+0:0:1:0:0, 2+0:0:2:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+0:0:0:0:3, 146+0:9:22:0:89
Gb major (6b), 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1,  , 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:1:1:0:3, 4+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 4+0:0:0:0:3, 3+0:1:1:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2,  , 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:1:1:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:1:1:0:2, 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 131+0:5:4:0:87
F# major (6#), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1,  , 4+0:0:1:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:1:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:1:0:1, 3+0:0:0:0:1, 4+0:1:1:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0,  , 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1,  , 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:1:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 140+0:12:9:0:39
Eb minor (6b), 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:1:0:0:1,  , 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 1+0:1:0:0:1, 2+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:3:1:0:3, 4+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 4+0:1:0:0:1, 2+0:1:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 118+0:17:5:0:20
D# minor (6#), 1+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:2,  , 5+0:0:1:0:2, 1+0:0:1:0:0, 4+0:1:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 1+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:1:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 4+0:2:1:0:3, 3+0:0:0:0:3, 3+0:1:1:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0,  , 5+0:2:0:0:5, 3+0:1:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:1:0:1,  , 2+0:0:0:0:1, 3+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:2:0:0:5, 1+0:0:0:0:1, 5+0:2:1:0:4, 3+0:1:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 124+0:21:9:0:92
Cb major (7b), 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2,  , 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:1:1:0:3, 4+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0,  , 5+0:0:0:0:4, 4+0:1:1:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3,  , 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:4, 3+0:0:0:0:1, 5+0:0:0:0:4, 4+0:1:1:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:1:1:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 160+0:5:4:0:115
C# major (7#), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:2,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 3+0:1:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0,  , 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:1:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 113+0:9:2:1:40
Ab minor (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 4+0:0:0:0:1, 3+0:1:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1,  , 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:1, 3+0:1:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 135+0:8:4:0:23
