 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, rowcost
C major (0), 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:0, 2+0+2:0:0:0:1, 2+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+4:0:1:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+4:1:0:0:1, 3+0+2:1:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 4+0+2:1:0:0:1, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 145+0+90:5:1:0:7
A minor (0), 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:0, 2+0+2:0:0:0:1, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 6+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+4:1:0:0:1, 3+0+2:1:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:2:0:0:1, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:1:0:0:1, 4+0+2:1:0:0:1, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 144+0+100:8:0:0:9
F major (1b), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+3:0:0:0:1, 1+0+0:0:0:0:0, 4+0+5:0:1:0:0, 3+0+3:1:0:0:2, 2+0+2:0:0:0:0, 3+0+2:0:1:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:0, 4+0+3:0:1:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+4:1:0:0:1, 2+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:1:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:1, 2+0+1:0:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 6+0+3:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+5:0:1:0:0, 0+0+0:0:0:0:0, 123+0+88:4:5:0:10
G major (1#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 2+0+2:0:0:0:1, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:0:1:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+4:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+2:0:0:0:0, 1+0+2:0:0:0:0, 5+0+2:1:0:0:1, 6+0+3:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 5+0+5:0:0:0:0, 1+0+0:0:0:0:0, 173+0+102:3:1:0:6
D minor (1b), 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:1, 1+0+1:0:0:0:0, 5+0+5:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:1:0:0, 4+0+4:0:1:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+4:1:0:0:1, 2+0+2:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:1:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+3:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+5:0:1:0:0, 0+0+0:0:0:0:0, 125+0+96:4:3:0:6
E minor (1#), 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 2+0+2:0:0:0:1, 3+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 5+0+4:1:1:0:1, 0+0+0:0:0:0:0, 4+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+4:1:0:0:1, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+5:0:0:0:0, 2+0+1:1:0:0:1, 6+0+7:5:0:0:1, 4+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+2:0:0:0:0, 1+0+2:0:0:0:0, 5+0+2:1:0:0:1, 5+0+2:1:0:0:1, 4+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:1, 5+0+5:0:0:0:0, 1+0+0:0:0:0:0, 172+0+122:10:1:0:10
Bb major (2b), 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:1, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+4:0:1:0:1, 3+0+3:1:0:0:2, 1+0+2:0:0:0:0, 2+0+2:0:1:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:1:0:0, 3+0+4:0:1:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:1, 2+0+4:1:0:0:1, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+0:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:1, 5+0+3:0:0:0:1, 3+0+1:0:0:0:1, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+3:0:1:0:0, 0+0+0:0:0:0:0, 93+0+71:3:5:0:23
D major (2#), 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+5:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 3+0+2:0:0:0:1, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:1:0:1, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+4:1:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 6+0+4:0:0:0:1, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+5:0:0:0:1, 6+0+4:1:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 1+0+0:0:0:0:0, 209+0+113:3:1:0:6
G minor (2b), 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:1, 0+0+1:0:0:0:0, 6+0+5:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:2, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:1:0:0, 3+0+4:0:1:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:1, 2+0+4:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 1+0+1:0:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:1:0:0:1, 3+0+2:0:0:0:1, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+5:0:1:0:0, 0+0+0:0:0:0:0, 93+0+89:3:3:0:16
B minor (2#), 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+5:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 3+0+2:0:0:0:1, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:0:1:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+5:0:0:0:0, 3+0+4:1:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:1:0:0:1, 6+0+4:0:0:0:1, 5+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 1+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+5:0:0:0:1, 6+0+4:1:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 1+0+0:0:0:0:0, 210+0+121:3:1:0:5
